date,ticker,name,price,change,confidence,feature1,feature2,feature3,feature4
2025-08-19,SLB,SLB,34.06,2.5313657006952024,6,Overnight drift,RSI,Vol(5),MA(5)
2025-08-19,FANG,FANG,142.29,2.4026672597545113,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-19,COP,COP,95.69,2.2739688188138203,6,Overnight drift,RSI,GARCH vol,Prev sign
2025-08-19,HAL,HAL,21.63,2.2739688188138203,6,Overnight drift,MA(20),GARCH vol,MACD
2025-08-19,TGT,TGT,107.71,2.2098242509277046,5,Overnight drift,RSI,MA(20),MA(5)
2025-08-19,CI,CI,304.27,2.016571936932438,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-19,PFE,PFE,25.63,2.016571936932438,6,RSI,Overnight drift,Bollinger %B,MA(20)
2025-08-19,CVX,CVX,156.34,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-19,MPC,MPC,165.3,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-19,SCHW,SCHW,97.99,1.8878734959917474,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-19,TXN,TXN,197.49,1.6304766141103655,6,Overnight drift,MA(20),MACD,RSI
2025-08-19,UNH,UNH,315.34,1.6304766141103655,6,Overnight drift,MA(20),MA(5),Vol(5)
2025-08-19,CRM,CRM,248.93,1.3560453202191638,3,RSI,MACD,MA(20),MA(5)
2025-08-19,LLY,LLY,719.15,1.5017781731696744,6,RSI,Overnight drift,MA(20),MACD
2025-08-19,ADI,ADI,234.75,1.3730797322289834,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-19,MDT,MDT,90.32,1.3730797322289834,6,RSI,Overnight drift,Prev intraday,GARCH vol
2025-08-19,C,C,95.11,1.1645941461874159,4,MA(20),Overnight drift,MA(5),RSI
2025-08-19,ELV,ELV,313.86,1.2443812912882923,6,GARCH vol,RSI,Overnight drift,MA(20)
2025-08-19,MU,MU,124.57,1.205894550556623,5,MA(20),MA(5),Overnight drift,Prev intraday
2025-08-19,XOM,XOM,107.87,1.2443812912882923,6,Overnight drift,RSI,Prev intraday,MA(20)
2025-08-19,ITW,ITW,263.0,1.1156828503476013,6,Overnight drift,RSI,MA(20),Bollinger %B
2025-08-19,LOW,LOW,258.62,1.1156828503476013,6,RSI,MA(5),Overnight drift,MA(20)
2025-08-19,MMC,MMC,209.97,1.1156828503476013,6,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-19,AMP,AMP,510.43,0.9869844094069102,6,RSI,Overnight drift,MACD,MA(20)
2025-08-19,COST,COST,988.66,0.9869844094069102,6,Overnight drift,RSI,MA(5),Prev intraday
2025-08-19,KR,KR,70.62,0.8828895144422597,3,Overnight drift,RSI,Prev intraday,MA(20)
2025-08-19,XYL,XYL,142.64,0.9869844094069102,6,Overnight drift,RSI,Vol(5),MA(5)
2025-08-19,AVGO,AVGO,305.05,0.8582859684662193,6,Overnight drift,MA(20),RSI,Prev intraday
2025-08-19,BIIB,BIIB,137.39,0.7646005629980337,3,RSI,MA(20),MA(5),Overnight drift
2025-08-19,CAT,CAT,423.96,0.8582859684662193,6,MA(20),RSI,Overnight drift,MA(5)
2025-08-19,DG,DG,113.51,0.726465480356114,2,Overnight drift,GARCH vol,MA(20),RSI
2025-08-19,EIX,EIX,56.26,0.8582859684662193,6,Overnight drift,Bollinger %B,RSI,MACD
2025-08-19,HD,HD,406.71,0.8582859684662193,6,RSI,MA(5),MA(20),Bollinger %B
2025-08-19,NOW,NOW,892.03,0.6805939609884603,1,MA(20),MA(5),Overnight drift,RSI
2025-08-19,AMGN,AMGN,294.82,0.7039297003710819,5,Overnight drift,RSI,MA(20),Prev intraday
2025-08-19,HON,HON,217.33,0.7295875275255282,6,Overnight drift,MACD,MA(20),RSI
2025-08-19,IDXX,IDXX,642.2,0.7295875275255282,6,MA(5),RSI,MA(20),MACD
2025-08-19,SO,SO,93.47,0.6124137603165458,2,RSI,Overnight drift,MA(5),Prev intraday
2025-08-19,SYY,SYY,80.12,0.7295875275255282,6,Overnight drift,Prev intraday,RSI,Bollinger %B
2025-08-19,UNP,UNP,222.8,0.6763960974582772,4,RSI,MA(20),MA(5),Overnight drift
2025-08-19,AAPL,AAPL,231.56,0.6008890865848372,6,Overnight drift,MA(20),MA(5),RSI
2025-08-19,AMD,AMD,174.5,0.4983620402769776,2,MA(5),Overnight drift,MA(20),Prev intraday
2025-08-19,AON,AON,369.92,0.622060727021845,7,RSI,Overnight drift,MA(5),Prev intraday
2025-08-19,AOS,AOS,72.44,0.4983620402769776,2,RSI,Overnight drift,MA(5),MA(20)
2025-08-19,CB,CB,275.64,0.622060727021845,7,RSI,Overnight drift,MA(5),Prev intraday
2025-08-19,D,D,60.78,0.622060727021845,7,RSI,Overnight drift,Prev intraday,GARCH vol
2025-08-19,NVDA,NVDA,183.31,0.622060727021845,7,MA(5),MA(20),RSI,GARCH vol
2025-08-19,QCOM,QCOM,158.98,0.622060727021845,7,Overnight drift,RSI,MA(5),Prev intraday
2025-08-19,WEC,WEC,107.49,0.6008890865848372,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-19,DE,DE,493.47,0.4322970730937079,4,Overnight drift,GARCH vol,MA(20),MACD
2025-08-19,PH,PH,740.71,0.49033776601872414,7,MA(20),MA(5),Overnight drift,Bollinger %B
2025-08-19,PSX,PSX,122.54,0.4529472752783114,5,Overnight drift,MA(20),MA(5),RSI
2025-08-19,AXP,AXP,306.95,0.2914447572211299,3,Overnight drift,RSI,MA(5),MACD
2025-08-19,FAST,FAST,49.49,0.3586148050156035,7,RSI,Bollinger %B,Prev intraday,Overnight drift
2025-08-19,ISRG,ISRG,483.1,0.3586148050156035,7,MA(5),MA(20),RSI,GARCH vol
2025-08-19,JNJ,JNJ,176.88,0.3586148050156035,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-19,KO,KO,69.56,0.3434922047034551,6,RSI,Overnight drift,Prev intraday,Bollinger %B
2025-08-19,PEG,PEG,84.84,0.32745606273192623,5,RSI,MA(5),MA(20),Overnight drift
2025-08-19,PEP,PEP,149.91,0.3434922047034551,6,Overnight drift,RSI,Bollinger %B,Prev sign
2025-08-19,TFC,TFC,44.49,0.3586148050156035,7,Overnight drift,RSI,MA(5),MA(20)
2025-08-19,V,V,343.96,0.3586148050156035,7,Overnight drift,MA(5),MA(20),RSI
2025-08-19,ADBE,ADBE,357.92,0.18819804872913862,4,MA(5),MA(20),RSI,Prev intraday
2025-08-19,AMZN,AMZN,231.1,0.2268918440124828,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-19,DHR,DHR,209.8,0.201964850185541,5,MA(20),RSI,MA(5),Overnight drift
2025-08-19,GE,GE,268.81,0.2268918440124828,7,MA(20),MA(5),Overnight drift,RSI
2025-08-19,INTC,INTC,25.05,0.2268918440124828,7,Prev intraday,MA(5),MA(20),GARCH vol
2025-08-19,LMT,LMT,441.64,0.2268918440124828,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-19,MA,MA,586.61,0.201964850185541,5,RSI,Overnight drift,GARCH vol,MA(5)
2025-08-19,OKE,OKE,73.1,0.1731558057769039,3,MA(20),MA(5),Overnight drift,Prev intraday
2025-08-19,SNPS,SNPS,622.69,0.1562068801582729,2,Overnight drift,Prev intraday,RSI,Vol(5)
2025-08-19,ETN,ETN,352.19,0.09516888300936208,7,MA(20),MA(5),MACD,RSI
2025-08-19,EXC,EXC,44.1,0.09516888300936208,7,RSI,MA(5),Overnight drift,MA(20)
2025-08-19,FTNT,FTNT,81.3,0.09516888300936208,7,MA(20),Overnight drift,Prev sign,RSI
2025-08-19,GOOGL,GOOGL,202.87,0.09516888300936208,7,Overnight drift,MA(20),GARCH vol,Prev intraday
2025-08-19,IBM,IBM,239.83,0.054866854332677926,3,MA(20),MA(5),MACD,RSI
2025-08-19,PCAR,PCAR,98.39,0.09516888300936208,7,Overnight drift,MA(20),RSI,GARCH vol
2025-08-19,ROST,ROST,146.0,0.06614853654685396,4,RSI,Overnight drift,Prev intraday,Bollinger %B
2025-08-19,RTX,RTX,155.1,0.06614853654685396,4,Overnight drift,MA(5),MA(20),GARCH vol
2025-08-19,ZBH,ZBH,101.89,0.09516888300936208,7,Overnight drift,MA(20),Bollinger %B,MACD
2025-08-19,ABBV,ABBV,206.28,-0.1562068801582729,2,Overnight drift,RSI,Bollinger %B,MACD
2025-08-19,BKNG,BKNG,5526.55,-0.2268918440124828,7,MA(5),MA(20),RSI,MACD
2025-08-19,BLK,BLK,1127.68,-0.201964850185541,5,Overnight drift,MACD,RSI,MA(20)
2025-08-19,BMY,BMY,48.04,-0.201964850185541,5,Overnight drift,MA(20),RSI,Prev intraday
2025-08-19,DLTR,DLTR,111.61,-0.2268918440124828,7,Overnight drift,Prev intraday,RSI,Prev sign
2025-08-19,EOG,EOG,116.88,-0.2147937637627641,6,Overnight drift,RSI,GARCH vol,MA(5)
2025-08-19,ICE,ICE,177.88,-0.2147937637627641,6,RSI,MA(20),Overnight drift,MA(5)
2025-08-19,JPM,JPM,290.07,-0.2268918440124828,7,MA(5),MA(20),RSI,Overnight drift
2025-08-19,MSFT,MSFT,515.59,-0.18819804872913862,4,MA(20),Overnight drift,MA(5),GARCH vol
2025-08-19,NEE,NEE,75.44,-0.2147937637627641,6,Overnight drift,Bollinger %B,MA(5),RSI
2025-08-19,PM,PM,166.3,-0.2147937637627641,6,Overnight drift,MA(20),MA(5),RSI
2025-08-19,ROP,ROP,531.41,-0.2268918440124828,7,Overnight drift,MA(20),Prev intraday,MACD
2025-08-19,TMO,TMO,489.31,-0.2268918440124828,7,MA(20),RSI,Overnight drift,MA(5)
2025-08-19,XEL,XEL,72.08,-0.2268918440124828,7,MA(5),MA(20),Overnight drift,RSI
2025-08-19,BAC,BAC,47.68,-0.2914447572211299,3,RSI,MA(5),MA(20),Overnight drift
2025-08-19,EMR,EMR,130.99,-0.3586148050156035,7,MA(20),MA(5),RSI,Overnight drift
2025-08-19,HCA,HCA,392.21,-0.3586148050156035,7,MA(20),RSI,Overnight drift,MA(5)
2025-08-19,KHC,KHC,27.23,-0.3586148050156035,7,RSI,MA(5),MA(20),Daily return (t-1)
2025-08-19,LIN,LIN,476.79,-0.32745606273192623,5,Overnight drift,MA(20),GARCH vol,MA(5)
2025-08-19,MNST,MNST,63.99,-0.3586148050156035,7,MA(5),MA(20),RSI,Prev intraday
2025-08-19,MRK,MRK,84.23,-0.3586148050156035,7,RSI,GARCH vol,Prev sign,Overnight drift
2025-08-19,MS,MS,144.41,-0.2702586001978411,2,MA(20),MA(5),RSI,Overnight drift
2025-08-19,REGN,REGN,573.62,-0.2914447572211299,3,Bollinger %B,MACD,MA(5),RSI
2025-08-19,VRTX,VRTX,388.6,-0.3586148050156035,7,RSI,Prev intraday,MA(20),MA(5)
2025-08-19,WMT,WMT,100.64,-0.3586148050156035,7,MA(5),MA(20),Overnight drift,RSI
2025-08-19,ACN,ACN,248.53,-0.47219064564414615,6,Overnight drift,RSI,Prev intraday,MA(5)
2025-08-19,ADSK,ADSK,289.07,-0.49033776601872414,7,RSI,Overnight drift,Daily return (t-1),Prev intraday
2025-08-19,AEP,AEP,110.22,-0.49033776601872414,7,Prev intraday,Overnight drift,MA(20),MA(5)
2025-08-19,CDNS,CDNS,352.34,-0.49033776601872414,7,MA(20),MA(5),Overnight drift,RSI
2025-08-19,DUK,DUK,121.27,-0.3843103202374093,2,MA(5),MA(20),RSI,Overnight drift
2025-08-19,GS,GS,726.12,-0.49033776601872414,7,RSI,MA(20),MA(5),MACD
2025-08-19,META,META,761.21,-0.4097337086653558,3,MA(5),MA(20),Overnight drift,GARCH vol
2025-08-19,ORCL,ORCL,247.39,-0.4322970730937079,4,RSI,MA(20),Overnight drift,MA(5)
2025-08-19,PG,PG,155.34,-0.49033776601872414,7,RSI,Overnight drift,Prev intraday,Bollinger %B
2025-08-19,CL,CL,83.79,-0.622060727021845,7,RSI,MA(5),MA(20),Overnight drift
2025-08-19,ED,ED,99.07,-0.622060727021845,7,RSI,Overnight drift,MA(20),MA(5)
2025-08-19,GILD,GILD,117.88,-0.6008890865848372,6,MA(20),MA(5),Overnight drift,RSI
2025-08-19,NFLX,NFLX,1233.78,-0.622060727021845,7,RSI,MA(5),MA(20),Prev intraday
2025-08-19,SBUX,SBUX,92.14,-0.622060727021845,7,RSI,Overnight drift,Daily return (t-1),MA(20)
2025-08-19,SPGI,SPGI,550.38,-0.622060727021845,7,RSI,MA(5),Overnight drift,MA(20)
2025-08-19,ZM,ZM,73.71,-0.5280226601095819,3,RSI,Overnight drift,GARCH vol,Vol(5)
2025-08-19,INTU,INTU,710.12,-0.5716390764341869,1,Overnight drift,MACD,MA(20),MA(5)
2025-08-19,CHD,CHD,91.71,-0.8582859684662193,6,RSI,Overnight drift,Prev intraday,MA(5)
2025-08-19,MCD,MCD,306.84,-0.7984456096405619,4,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-19,WMB,WMB,56.34,-0.9869844094069102,6,Overnight drift,MA(20),RSI,Vol(5)
2025-08-19,KMI,KMI,25.91,-1.1156828503476013,6,MA(20),RSI,MA(5),Daily return (t-1)
2025-08-19,CSCO,CSCO,66.01,-1.205894550556623,5,RSI,MA(5),MA(20),Overnight drift
2025-08-19,TSLA,TSLA,330.82,-1.3730797322289834,6,RSI,MA(5),MA(20),Bollinger %B
2025-08-19,PANW,PANW,183.67,-2.2739688188138203,6,Overnight drift,MA(20),MA(5),MACD
2025-08-19,ROK,ROK,334.76,-2.4026672597545113,6,Overnight drift,RSI,MA(5),Prev intraday
2025-08-20,SLB,SLB,34.29,2.5313657006952024,6,Overnight drift,RSI,Vol(5),MA(5)
2025-08-20,FANG,FANG,142.63,2.4026672597545113,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-20,TGT,TGT,96.44,2.4026672597545113,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-20,COP,COP,96.39,2.2739688188138203,6,Overnight drift,RSI,GARCH vol,Prev sign
2025-08-20,DG,DG,113.78,2.1452703778731292,6,Overnight drift,GARCH vol,MA(20),RSI
2025-08-20,HAL,HAL,21.63,2.1452703778731292,6,Overnight drift,MA(20),GARCH vol,MACD
2025-08-20,CRM,CRM,250.63,2.016571936932438,6,RSI,MACD,MA(20),Overnight drift
2025-08-20,CI,CI,309.08,1.8878734959917474,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-20,CVX,CVX,155.29,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-20,MPC,MPC,167.05,1.8878734959917474,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-20,MU,MU,121.19,1.8878734959917474,6,Overnight drift,MA(20),MA(5),RSI
2025-08-20,PFE,PFE,25.84,1.8878734959917474,6,RSI,Overnight drift,Bollinger %B,MA(20)
2025-08-20,SCHW,SCHW,97.33,1.8878734959917474,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-20,KR,KR,71.13,1.6304766141103655,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-20,LLY,LLY,717.51,1.6304766141103655,6,Overnight drift,RSI,MA(20),MACD
2025-08-20,UNH,UNH,308.45,1.6304766141103655,6,Overnight drift,MA(20),MA(5),Vol(5)
2025-08-20,C,C,95.11,1.4086931705519852,4,MA(20),Overnight drift,MA(5),RSI
2025-08-20,SYY,SYY,81.06,1.5017781731696744,6,Overnight drift,Prev intraday,Bollinger %B,RSI
2025-08-20,ITW,ITW,267.51,1.3730797322289834,6,Overnight drift,RSI,MA(20),Prev intraday
2025-08-20,XYL,XYL,142.84,1.2443812912882923,6,Overnight drift,RSI,Vol(5),GARCH vol
2025-08-20,ELV,ELV,316.1,1.1156828503476013,6,GARCH vol,RSI,Overnight drift,MA(20)
2025-08-20,IDXX,IDXX,644.94,1.1156828503476013,6,MA(5),RSI,MA(20),MACD
2025-08-20,MMC,MMC,214.45,1.1156828503476013,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-20,XOM,XOM,108.74,1.0804033380102378,5,Overnight drift,RSI,MA(20),MA(5)
2025-08-20,COST,COST,985.62,0.9869844094069102,6,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-20,HD,HD,412.79,0.9869844094069102,6,RSI,MA(5),MA(20),Overnight drift
2025-08-20,MDT,MDT,90.98,0.9869844094069102,6,RSI,Overnight drift,GARCH vol,Bollinger %B
2025-08-20,TXN,TXN,198.97,0.9869844094069102,6,Overnight drift,MA(20),RSI,MACD
2025-08-20,AMGN,AMGN,298.11,0.8582859684662193,6,Overnight drift,RSI,MA(20),Bollinger %B
2025-08-20,AOS,AOS,73.26,0.8582859684662193,6,RSI,Overnight drift,ΔVIX,MA(5)
2025-08-20,AAPL,AAPL,231.0,0.7295875275255282,6,Overnight drift,MA(20),MA(5),RSI
2025-08-20,EIX,EIX,56.92,0.7295875275255282,6,Overnight drift,Bollinger %B,RSI,Prev intraday
2025-08-20,HON,HON,218.95,0.7295875275255282,6,Overnight drift,MACD,MA(20),RSI
2025-08-20,INTU,INTU,707.31,0.6124137603165458,2,MACD,Overnight drift,MA(20),MA(5)
2025-08-20,LOW,LOW,266.26,0.7039297003710819,5,RSI,MA(5),MA(20),Overnight drift
2025-08-20,SO,SO,95.43,0.6763960974582772,4,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-20,ADI,ADI,239.88,0.622060727021845,7,RSI,Overnight drift,MA(20),Bollinger %B
2025-08-20,AMP,AMP,507.64,0.5543465852759926,4,RSI,Overnight drift,MACD,MA(20)
2025-08-20,BIIB,BIIB,140.15,0.46268419187991355,1,RSI,MA(20),MA(5),Overnight drift
2025-08-20,CAT,CAT,420.01,0.6008890865848372,6,MA(20),Overnight drift,RSI,MA(5)
2025-08-20,UNP,UNP,226.01,0.46268419187991355,1,RSI,MA(20),MA(5),Prev intraday
2025-08-20,AON,AON,375.76,0.49033776601872414,7,RSI,Overnight drift,MA(5),Daily return (t-1)
2025-08-20,BAC,BAC,48.34,0.4529472752783114,5,RSI,MA(5),MA(20),Overnight drift
2025-08-20,D,D,61.8,0.49033776601872414,7,RSI,Overnight drift,ΔVIX,GARCH vol
2025-08-20,FAST,FAST,50.23,0.47219064564414615,6,RSI,Bollinger %B,Overnight drift,MA(20)
2025-08-20,ISRG,ISRG,481.63,0.49033776601872414,7,MA(5),MA(20),RSI,GARCH vol
2025-08-20,PSX,PSX,123.39,0.4322970730937079,4,Overnight drift,MA(20),MA(5),RSI
2025-08-20,TFC,TFC,44.54,0.49033776601872414,7,Overnight drift,RSI,MA(5),GARCH vol
2025-08-20,V,V,344.6,0.49033776601872414,7,MA(5),Overnight drift,MA(20),RSI
2025-08-20,AXP,AXP,306.83,0.2702586001978411,2,Overnight drift,RSI,MA(5),MACD
2025-08-20,LMT,LMT,441.72,0.3586148050156035,7,RSI,ΔVIX,Overnight drift,MA(5)
2025-08-20,MS,MS,143.69,0.31024756091142325,4,MA(20),MA(5),RSI,Overnight drift
2025-08-20,NVDA,NVDA,176.62,0.3586148050156035,7,MA(5),MA(20),RSI,GARCH vol
2025-08-20,OKE,OKE,74.08,0.31024756091142325,4,MA(20),MA(5),Overnight drift,Prev sign
2025-08-20,PEP,PEP,153.12,0.31024756091142325,4,Overnight drift,RSI,ΔVIX,Daily return (t-1)
2025-08-20,PH,PH,744.06,0.3586148050156035,7,MA(20),MA(5),Overnight drift,Bollinger %B
2025-08-20,SNPS,SNPS,613.3,0.3586148050156035,7,Overnight drift,RSI,Prev intraday,ΔVIX
2025-08-20,WEC,WEC,109.42,0.31024756091142325,4,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-20,ABBV,ABBV,207.12,0.1562068801582729,2,Overnight drift,RSI,Bollinger %B,MACD
2025-08-20,AMZN,AMZN,227.17,0.2268918440124828,7,Overnight drift,RSI,MA(5),GARCH vol
2025-08-20,CB,CB,275.58,0.2147937637627641,6,RSI,Overnight drift,MA(5),Bollinger %B
2025-08-20,GE,GE,266.1,0.2268918440124828,7,MA(20),MA(5),Overnight drift,RSI
2025-08-20,JNJ,JNJ,179.04,0.2268918440124828,7,RSI,Overnight drift,MA(5),ΔVIX
2025-08-20,MA,MA,587.17,0.2147937637627641,6,Overnight drift,RSI,GARCH vol,MA(5)
2025-08-20,PANW,PANW,182.21,0.2268918440124828,7,MA(20),MA(5),MACD,ΔVIX
2025-08-20,QCOM,QCOM,156.74,0.2268918440124828,7,RSI,Overnight drift,MA(5),MA(20)
2025-08-20,ADBE,ADBE,360.58,0.08609532282207308,6,MA(5),MA(20),RSI,Overnight drift
2025-08-20,AEP,AEP,113.26,0.08609532282207308,6,MA(20),Overnight drift,MA(5),RSI
2025-08-20,AVGO,AVGO,294.86,0.06614853654685396,4,MA(20),RSI,Overnight drift,MA(5)
2025-08-20,DHR,DHR,213.22,0.042155160118704654,2,MA(20),RSI,MA(5),Prev intraday
2025-08-20,ETN,ETN,347.78,0.06614853654685396,4,MA(20),MA(5),MACD,RSI
2025-08-20,EXC,EXC,44.88,0.09516888300936208,7,RSI,MA(5),Overnight drift,MA(20)
2025-08-20,GOOGL,GOOGL,200.47,0.042155160118704654,2,Overnight drift,GARCH vol,MA(20),Prev intraday
2025-08-20,IBM,IBM,241.3,0.042155160118704654,2,MA(20),MA(5),MACD,RSI
2025-08-20,INTC,INTC,25.06,0.09516888300936208,7,Overnight drift,MA(5),MA(20),RSI
2025-08-20,MSFT,MSFT,511.09,0.09516888300936208,7,MA(20),Overnight drift,MA(5),GARCH vol
2025-08-20,PCAR,PCAR,99.63,0.09516888300936208,7,Overnight drift,MA(20),RSI,GARCH vol
2025-08-20,ROP,ROP,536.78,0.09516888300936208,7,Overnight drift,MA(20),Prev intraday,MACD
2025-08-20,RTX,RTX,153.85,0.042155160118704654,2,Overnight drift,MA(5),MA(20),ΔVIX
2025-08-20,WMT,WMT,100.8,0.09516888300936208,7,MA(5),MA(20),Overnight drift,MACD
2025-08-20,ZBH,ZBH,104.58,0.042155160118704654,2,Overnight drift,Bollinger %B,MA(20),MACD
2025-08-20,BKNG,BKNG,5571.33,-0.2268918440124828,7,MA(5),MA(20),RSI,MACD
2025-08-20,BLK,BLK,1123.74,-0.18819804872913862,4,Overnight drift,MACD,RSI,GARCH vol
2025-08-20,DE,DE,488.63,-0.1562068801582729,2,Overnight drift,MA(20),MACD,Prev intraday
2025-08-20,EOG,EOG,116.92,-0.201964850185541,5,Overnight drift,RSI,ΔVIX,GARCH vol
2025-08-20,ICE,ICE,178.11,-0.18819804872913862,4,RSI,MA(20),Overnight drift,MA(5)
2025-08-20,KO,KO,70.19,-0.1562068801582729,2,RSI,Overnight drift,Bollinger %B,MA(5)
2025-08-20,NEE,NEE,76.59,-0.2268918440124828,7,Overnight drift,MA(5),Bollinger %B,RSI
2025-08-20,PEG,PEG,84.49,-0.18819804872913862,4,RSI,MA(5),MA(20),Overnight drift
2025-08-20,PM,PM,168.99,-0.2147937637627641,6,Overnight drift,MA(20),MA(5),RSI
2025-08-20,REGN,REGN,573.84,-0.201964850185541,5,Bollinger %B,ΔVIX,MACD,MA(5)
2025-08-20,ROST,ROST,150.02,-0.201964850185541,5,RSI,Overnight drift,MA(20),Bollinger %B
2025-08-20,TMO,TMO,496.87,-0.2268918440124828,7,Overnight drift,MA(20),RSI,MA(5)
2025-08-20,XEL,XEL,73.24,-0.2268918440124828,7,MA(5),MA(20),Overnight drift,RSI
2025-08-20,AMD,AMD,164.22,-0.31024756091142325,4,MA(5),Overnight drift,MA(20),RSI
2025-08-20,BMY,BMY,48.24,-0.3434922047034551,6,Overnight drift,MA(20),RSI,MA(5)
2025-08-20,DLTR,DLTR,110.95,-0.2914447572211299,3,Overnight drift,Prev sign,RSI,MA(20)
2025-08-20,DUK,DUK,124.14,-0.2914447572211299,3,MA(5),MA(20),RSI,Overnight drift
2025-08-20,JPM,JPM,290.0,-0.3434922047034551,6,MA(5),MA(20),RSI,Overnight drift
2025-08-20,KHC,KHC,27.59,-0.3586148050156035,7,RSI,MA(5),MA(20),Daily return (t-1)
2025-08-20,LIN,LIN,480.21,-0.2914447572211299,3,Overnight drift,MA(20),GARCH vol,MA(5)
2025-08-20,MNST,MNST,63.91,-0.3586148050156035,7,MA(5),MA(20),RSI,Bollinger %B
2025-08-20,PG,PG,158.43,-0.3586148050156035,7,RSI,Overnight drift,Bollinger %B,Prev intraday
2025-08-20,ADSK,ADSK,288.47,-0.49033776601872414,7,RSI,ΔVIX,Overnight drift,GARCH vol
2025-08-20,FTNT,FTNT,77.77,-0.49033776601872414,7,Prev intraday,MA(20),ΔVIX,Prev sign
2025-08-20,HCA,HCA,401.47,-0.49033776601872414,7,MA(20),RSI,Overnight drift,MA(5)
2025-08-20,META,META,744.95,-0.4529472752783114,5,MA(5),MA(20),Overnight drift,GARCH vol
2025-08-20,SPGI,SPGI,552.88,-0.47219064564414615,6,RSI,MA(5),Overnight drift,MA(20)
2025-08-20,VRTX,VRTX,390.5,-0.49033776601872414,7,RSI,MA(20),MA(5),Prev intraday
2025-08-20,CDNS,CDNS,343.1,-0.622060727021845,7,MA(20),MA(5),Overnight drift,RSI
2025-08-20,ED,ED,101.34,-0.622060727021845,7,RSI,Overnight drift,MA(20),MA(5)
2025-08-20,EMR,EMR,130.42,-0.622060727021845,7,MA(20),MA(5),RSI,Overnight drift
2025-08-20,GS,GS,716.71,-0.622060727021845,7,RSI,MA(20),MA(5),MACD
2025-08-20,ZM,ZM,71.84,-0.4983620402769776,2,RSI,GARCH vol,ΔVIX,Vol(5)
2025-08-20,CL,CL,85.42,-0.7295875275255282,6,RSI,MA(5),MA(20),Overnight drift
2025-08-20,GILD,GILD,117.46,-0.7295875275255282,6,MA(20),MA(5),Overnight drift,RSI
2025-08-20,MCD,MCD,309.98,-0.6463116115538078,3,Overnight drift,RSI,MA(5),Bollinger %B
2025-08-20,NOW,NOW,879.67,-0.5716390764341869,1,MA(20),MA(5),RSI,Overnight drift
2025-08-20,ORCL,ORCL,231.51,-0.7295875275255282,6,RSI,Overnight drift,MA(20),MA(5)
2025-08-20,ACN,ACN,252.11,-0.7984456096405619,4,Overnight drift,RSI,Prev intraday,Daily return (t-1)
2025-08-20,CHD,CHD,93.73,-0.8582859684662193,6,RSI,Overnight drift,MA(5),MA(20)
2025-08-20,CSCO,CSCO,66.23,-0.8582859684662193,6,RSI,MA(5),MA(20),Overnight drift
2025-08-20,NFLX,NFLX,1201.6,-0.8582859684662193,6,RSI,MA(5),MA(20),Overnight drift
2025-08-20,SBUX,SBUX,90.22,-0.8582859684662193,6,RSI,Overnight drift,Daily return (t-1),MA(20)
2025-08-20,WMB,WMB,56.21,-0.8582859684662193,6,Overnight drift,MA(20),RSI,Prev intraday
2025-08-20,KMI,KMI,26.09,-0.9869844094069102,6,MA(20),RSI,MA(5),Overnight drift
2025-08-20,MRK,MRK,84.27,-1.1156828503476013,6,Prev intraday,RSI,GARCH vol,Prev sign
2025-08-20,TSLA,TSLA,324.56,-1.0804033380102378,5,RSI,MA(5),MA(20),MACD
2025-08-20,ROK,ROK,333.72,-2.4026672597545113,6,Overnight drift,RSI,MA(5),ΔVIX
2025-08-21,SLB,SLB,34.1,2.5313657006952024,6,Overnight drift,RSI,Vol(5),Prev intraday
2025-08-21,TGT,TGT,100.33,2.4026672597545113,6,Overnight drift,RSI,MA(20),MA(5)
2025-08-21,COP,COP,96.37,2.2739688188138203,6,Overnight drift,RSI,Prev intraday,GARCH vol
2025-08-21,FANG,FANG,140.83,2.1452703778731292,6,Overnight drift,RSI,MA(20),GARCH vol
2025-08-21,HAL,HAL,21.48,2.1452703778731292,6,Overnight drift,MA(20),GARCH vol,Prev intraday
2025-08-21,LLY,LLY,713.36,2.1452703778731292,6,Overnight drift,RSI,MA(20),MACD
