Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK-B,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2021-08-13,146.0,99.39,304.21,634.49,157.69,333.94,77.85,107.17,201.62,257.82,165.28,269.16,66.81,44.26,159.87,38.05,340.34,2168.9,829.1,57.22,290.61,,64.3,203.58,171.26,152.32,80.75,197.05,71.64,49.61,425.51,249.52,50.05,86.76,64.72,366.11,222.25,275.26,101.81,91.26,67.1,47.73,350.53,96.01,57.06,156.58,30.11,66.37,24.2,60.7,65.11,60.59,136.43,375.96,18.95,234.14,302.63,214.41,116.33,111.96,671.46,49.28,522.94,333.9,212.1,156.1,145.5,31.21,13.85,50.39,39.37,291.83,253.62,323.31,177.79,353.89,216.22,113.8,360.99,142.71,48.79,53.95,67.52,91.77,280.03,68.42,75.11,512.64,579.04,19.86,43.45,85.68,61.82,46.69,56.01,137.63,38.94,129.41,279.59,82.3,63.91,134.74,612.31,296.19,470.44,119.79,80.18,106.31,71.53,26.26,292.56,56.5,423.57,71.09,48.66,235.63,536.38,241.24,168.19,382.87,208.36,225.56,195.0,84.01,20.47,47.28,60.7,49.71,125.41,137.17,362.22
2021-08-16,145.58,100.4,305.92,637.03,157.95,332.31,78.04,110.2,202.42,255.96,164.15,270.13,67.11,44.46,156.71,37.21,341.92,2165.71,828.86,57.65,287.0,,62.75,201.24,172.1,152.26,81.72,194.93,72.32,48.1,427.54,248.0,49.97,85.57,65.11,361.23,220.94,274.53,101.27,91.56,67.61,47.59,348.96,95.53,54.73,157.01,30.29,61.99,24.17,61.8,63.72,60.93,136.71,369.62,18.36,234.21,299.77,214.42,116.81,110.48,673.77,49.03,526.93,334.74,212.24,157.22,142.93,31.53,13.73,50.73,39.53,293.47,255.28,321.27,175.95,352.17,218.24,114.34,360.54,143.41,49.18,52.8,67.84,90.64,283.62,68.56,75.29,515.24,586.0,20.09,42.33,84.96,62.08,45.97,56.71,139.25,39.61,130.07,275.89,83.53,62.42,136.02,623.94,295.8,469.15,119.02,78.92,107.0,69.66,25.71,292.49,56.92,426.3,71.26,47.3,233.3,540.79,235.02,169.05,385.47,207.78,225.76,194.67,84.74,20.22,47.37,60.9,48.83,124.99,137.13,354.6
2021-08-17,147.24,101.33,309.32,636.55,158.42,328.56,78.18,106.64,203.66,254.19,163.88,272.04,67.5,44.53,156.7,37.11,340.9,2077.56,830.6,58.65,288.53,,61.82,200.19,173.05,151.51,82.53,196.18,72.37,47.39,432.27,246.1,49.59,85.03,65.55,361.7,221.65,278.24,101.98,92.82,67.88,47.48,356.96,95.11,53.52,157.3,30.2,60.09,24.22,60.03,62.69,60.93,136.93,364.97,18.1,236.08,290.97,215.65,116.62,111.59,669.84,48.97,528.55,338.64,213.88,157.9,141.7,31.64,13.57,50.96,40.35,295.08,261.33,322.23,173.63,353.64,219.47,115.23,361.0,144.9,48.97,52.52,68.88,90.29,282.85,68.54,75.43,515.47,579.45,19.64,41.76,86.03,61.55,45.85,56.43,140.12,40.07,130.73,280.78,83.92,61.0,134.69,624.41,297.7,473.7,118.06,78.63,106.93,69.04,25.3,292.05,57.55,429.66,71.05,46.89,234.42,548.27,224.22,169.1,392.3,207.14,228.47,189.47,85.38,20.03,47.6,61.2,48.37,126.03,137.24,345.5
2021-08-18,146.82,102.27,309.1,632.8,153.54,323.57,78.43,107.35,204.42,252.74,162.1,273.53,66.02,43.71,155.82,36.86,349.43,2083.58,818.53,58.91,289.0,,61.7,196.74,173.45,149.18,82.36,195.24,72.64,47.37,430.45,245.85,49.52,84.88,65.68,354.83,217.45,279.89,100.48,92.8,67.69,48.06,360.08,94.46,53.88,156.24,30.17,60.18,23.86,59.64,61.8,62.08,135.69,363.85,17.95,234.95,289.47,212.66,115.54,111.74,677.02,48.45,521.69,344.48,211.58,159.85,140.57,31.53,13.38,50.72,41.72,295.88,262.15,322.64,175.31,352.84,218.64,116.43,354.31,145.5,48.69,52.11,69.74,89.91,283.05,69.59,75.99,520.0,580.47,19.46,41.55,85.56,61.0,45.49,56.57,139.92,41.26,131.0,278.84,83.53,60.65,131.84,648.21,292.33,472.41,115.39,78.31,106.62,68.63,25.09,288.95,57.62,430.34,70.51,46.37,224.11,548.27,223.25,166.55,396.3,205.03,227.42,198.72,85.58,20.03,47.65,61.32,48.3,125.03,139.11,345.5
2021-08-19,142.14,99.73,304.8,624.88,153.75,322.7,78.53,103.32,200.14,245.78,159.7,268.06,64.91,42.77,152.33,36.27,341.88,2053.09,807.84,57.77,284.96,,61.13,192.74,172.99,147.77,81.34,191.11,71.14,45.88,422.81,247.01,48.6,81.54,65.37,349.44,216.07,272.83,101.12,92.19,67.27,48.79,350.25,93.07,52.57,154.88,30.18,56.9,23.56,57.56,61.14,61.22,133.63,356.62,17.26,232.72,288.97,210.46,113.11,108.43,674.88,47.94,515.36,345.94,208.65,157.28,137.73,30.63,12.89,49.72,42.5,291.93,256.51,318.81,184.11,348.66,216.12,114.45,349.43,143.84,47.57,50.71,68.71,87.42,279.8,68.51,75.76,522.74,579.5,19.45,40.6,83.48,59.95,45.33,55.87,138.27,39.84,129.61,275.23,82.28,57.96,128.92,627.2,290.46,464.96,117.49,77.21,105.0,67.42,24.07,302.6,57.29,410.91,68.62,45.43,220.09,538.44,226.07,163.9,390.68,203.8,222.68,194.3,85.07,19.53,46.95,61.12,46.6,123.44,134.22,336.24
2021-08-20,144.5,101.35,311.41,639.84,155.38,331.65,78.11,104.32,198.99,246.29,160.19,269.71,66.04,43.36,151.08,36.24,339.72,2047.98,819.86,58.67,284.96,,60.41,190.19,174.58,152.95,82.65,192.69,71.99,45.18,434.78,250.8,50.81,80.43,66.2,344.16,218.58,280.04,100.97,91.47,67.06,48.38,357.9,93.35,51.86,157.58,30.43,55.93,23.99,59.54,60.89,61.27,135.19,353.81,16.62,238.08,292.46,210.97,112.33,110.74,681.71,48.04,533.88,352.12,209.84,159.3,138.81,30.57,12.66,50.41,42.38,294.41,259.62,318.37,187.82,349.11,216.37,114.68,352.67,145.42,48.68,49.06,69.43,87.63,290.49,68.51,76.27,545.09,591.05,19.95,39.89,83.96,60.63,45.86,56.15,141.03,40.23,131.5,271.21,83.02,56.54,128.88,657.18,294.14,468.35,116.38,76.25,104.51,67.51,24.03,315.34,57.56,419.38,67.94,45.55,222.02,546.6,227.62,166.15,402.88,204.58,225.43,195.6,85.11,19.5,47.63,61.25,45.56,124.3,135.88,333.45
2021-08-23,145.36,102.81,315.59,645.87,158.51,336.0,79.31,105.3,198.8,248.62,160.6,273.71,66.67,43.68,153.35,36.73,342.33,2046.12,835.3,59.14,287.38,,61.32,191.88,176.4,155.64,82.42,194.13,71.63,47.17,436.47,254.77,51.34,82.64,66.74,335.77,220.94,280.35,102.67,92.19,67.44,49.7,360.46,94.57,54.64,157.93,30.71,59.67,24.23,60.38,61.5,62.13,137.15,363.21,17.51,241.59,299.13,210.16,113.87,111.68,683.15,48.44,535.12,350.57,211.0,159.8,139.69,30.56,12.98,50.26,43.34,296.32,262.43,321.24,193.43,349.21,218.66,115.86,357.48,146.77,48.21,51.16,69.95,89.57,293.91,69.19,77.42,545.98,602.0,20.93,41.96,84.61,61.45,45.91,56.77,140.05,41.31,130.63,274.15,83.44,58.65,130.75,663.38,296.28,470.92,118.19,77.44,105.18,68.68,24.85,316.43,58.23,425.46,69.49,46.47,228.85,551.96,228.48,166.63,404.96,204.96,226.24,197.27,85.75,20.05,47.96,61.75,47.02,126.42,137.22,338.23
2021-08-24,146.47,102.74,314.55,659.14,158.14,338.98,78.18,109.45,199.99,250.98,164.0,271.32,66.7,44.24,152.75,37.16,346.75,2123.08,840.77,58.78,286.01,,61.65,194.2,175.34,158.71,81.03,195.95,70.97,48.06,434.55,259.64,51.91,83.86,65.99,346.06,220.51,277.95,103.99,91.3,66.36,49.43,358.96,95.06,55.7,158.03,30.67,61.49,24.26,61.6,61.93,62.09,139.77,364.74,18.15,240.95,298.01,211.64,114.0,112.24,671.72,49.33,540.14,350.0,210.34,158.55,141.19,30.58,13.13,50.24,43.12,297.13,256.55,322.16,190.98,354.65,219.5,114.63,361.68,147.34,48.47,52.41,69.2,90.18,295.63,70.46,75.99,551.48,620.0,21.71,42.58,84.35,70.61,46.08,56.23,139.98,40.85,130.37,279.11,82.53,60.34,132.53,664.08,294.87,473.46,119.32,77.92,105.8,68.89,25.49,322.21,57.77,426.12,70.02,46.53,228.17,548.62,236.89,168.53,400.22,204.49,228.51,198.82,84.03,20.25,47.63,60.64,48.19,126.33,136.46,344.42
2021-08-25,146.83,102.86,313.42,658.61,154.67,342.52,77.49,108.13,198.92,254.43,165.49,272.22,67.3,44.16,153.96,37.66,347.24,2212.28,844.89,58.29,286.2,,63.09,197.36,175.43,158.75,79.54,197.03,70.51,48.3,430.33,258.59,52.84,83.62,65.46,349.85,218.49,278.69,105.28,90.53,65.68,49.03,357.5,95.26,56.01,159.32,30.51,62.07,24.14,60.1,63.19,61.51,140.78,370.45,18.65,241.51,293.83,213.5,114.11,111.59,675.42,49.81,562.86,348.9,210.4,157.38,142.55,30.5,13.25,49.72,42.19,294.1,253.26,322.81,188.43,353.6,217.26,118.09,363.61,146.24,48.32,52.96,68.8,90.69,294.93,71.09,75.91,550.16,623.0,21.69,43.1,83.72,73.33,46.42,55.75,137.86,39.46,129.52,283.41,82.68,61.42,132.41,671.0,296.34,468.31,117.88,78.39,105.99,70.7,25.98,324.35,56.91,423.47,70.54,47.3,225.47,546.89,235.68,168.94,396.77,202.42,228.47,199.59,82.85,20.22,46.97,59.91,48.15,128.06,139.99,341.64
2021-08-26,145.4,103.72,315.81,653.59,154.28,317.2,77.53,108.57,196.92,258.32,164.95,275.18,67.46,44.29,157.85,38.42,343.28,2221.83,852.91,57.58,288.16,,63.67,198.61,176.53,158.39,78.87,196.01,70.67,48.56,430.71,267.46,52.74,84.38,65.47,355.82,207.09,278.89,97.25,90.76,65.73,48.62,354.42,96.19,55.58,159.78,30.59,62.2,24.23,61.06,63.86,61.16,140.9,375.85,18.56,242.89,292.98,212.78,114.15,111.46,676.93,49.51,533.98,349.37,209.38,155.83,145.92,30.61,13.12,49.62,42.2,296.94,254.43,322.28,190.17,349.73,218.04,119.86,366.37,147.03,48.57,53.72,68.18,91.89,291.72,71.52,76.23,546.16,622.62,22.15,43.49,83.97,74.67,46.67,56.14,137.99,39.18,129.06,287.78,83.07,61.57,131.25,668.21,299.21,468.3,117.22,78.42,106.01,71.22,26.01,324.77,57.14,425.37,71.31,47.81,225.4,544.34,236.1,168.3,394.81,202.18,225.68,200.94,83.16,20.09,46.67,59.81,48.11,128.9,140.79,350.75
2021-08-27,144.54,103.27,315.45,652.52,156.43,314.23,77.57,108.01,197.06,255.99,166.66,274.78,67.38,44.75,157.26,38.08,341.81,2250.47,849.64,57.28,285.62,,62.9,196.52,174.26,159.9,78.88,194.52,70.34,48.59,428.88,265.53,52.6,84.41,65.63,360.36,211.88,278.07,92.28,90.48,66.03,48.03,351.59,96.53,55.89,159.65,30.52,61.93,24.37,62.1,63.52,60.96,140.81,373.05,18.66,243.77,290.86,214.16,113.13,111.74,673.9,49.15,540.75,348.51,210.51,156.12,145.46,30.01,13.12,49.37,41.67,296.7,253.01,326.04,190.24,344.32,216.8,119.04,363.11,146.47,48.51,53.77,67.91,91.24,289.79,70.77,76.08,551.6,625.0,22.14,43.27,83.95,76.61,46.55,55.86,137.4,38.91,128.99,290.16,83.51,61.83,130.34,667.11,300.99,469.17,113.83,77.98,105.09,70.06,26.22,327.0,57.48,425.32,71.48,47.42,223.35,548.97,235.0,168.96,393.15,202.18,224.61,198.15,83.08,19.94,46.69,60.76,48.29,128.76,140.86,343.88
2021-08-30,146.03,102.84,316.31,659.78,156.13,316.94,77.47,112.61,197.12,262.37,167.87,278.53,67.89,45.85,159.94,38.54,342.92,2271.2,868.2,56.97,286.3,,63.26,197.41,176.07,163.22,79.19,196.37,70.63,49.63,430.53,263.5,52.35,85.22,65.32,361.23,211.58,279.66,91.0,89.99,66.36,47.92,354.92,96.99,56.26,160.17,30.62,65.09,24.31,63.82,65.01,60.95,143.54,379.53,19.48,243.82,295.42,213.83,113.77,112.62,667.27,49.98,552.95,347.06,210.95,154.79,146.77,30.23,13.32,49.39,41.98,298.87,251.57,325.11,193.1,346.61,216.72,119.44,370.53,147.58,48.69,55.18,67.46,92.76,291.85,72.39,75.46,557.25,634.0,22.78,43.95,84.58,77.17,47.03,56.12,137.7,37.95,129.1,289.24,83.75,63.46,133.45,662.17,301.5,468.09,113.84,78.27,106.01,72.05,26.95,331.94,57.12,426.67,72.33,48.13,224.31,543.35,238.24,171.65,393.86,202.17,226.23,199.3,82.89,20.24,46.34,60.23,49.02,129.41,141.16,341.7
2021-08-31,149.62,103.69,318.39,667.9,155.36,313.13,77.76,111.26,199.48,257.97,171.24,277.95,68.33,45.97,156.08,37.67,344.62,2257.4,859.9,57.26,285.28,,62.18,195.61,173.22,164.53,80.09,192.98,70.65,48.56,435.4,262.47,52.46,84.41,65.07,361.23,211.53,286.1,90.7,90.28,66.31,47.9,350.57,97.36,55.04,159.47,30.66,63.34,24.55,64.0,64.16,61.71,144.28,374.25,18.65,244.6,296.41,214.02,113.8,113.43,689.06,50.14,552.92,353.04,212.22,155.41,144.28,30.14,13.03,49.81,42.69,298.45,253.32,324.88,191.17,344.79,216.45,119.24,377.88,147.59,48.99,53.58,67.9,91.57,295.05,71.96,75.97,566.12,645.0,22.65,43.02,84.57,77.19,46.78,56.1,138.51,38.37,129.5,286.76,84.52,61.63,134.56,675.64,303.65,471.04,112.97,77.5,106.15,69.56,25.85,335.01,56.94,430.54,71.5,47.28,224.25,554.07,244.33,172.28,392.2,201.57,224.5,200.21,83.29,20.1,46.84,60.69,47.88,130.26,141.04,294.0
2021-09-01,149.79,103.84,318.62,664.51,153.13,311.8,78.16,111.3,200.02,257.48,174.82,278.85,67.99,45.51,158.21,37.74,340.78,2276.99,855.25,57.46,286.59,,62.71,195.24,173.49,164.66,80.35,198.44,70.82,48.39,434.77,263.96,52.38,83.31,65.09,358.58,209.08,282.02,90.66,90.33,66.18,48.42,356.26,97.61,55.34,157.86,30.67,64.4,24.41,63.51,64.41,62.13,144.14,375.21,18.62,245.43,296.61,215.43,114.16,113.6,671.64,49.84,553.11,351.67,212.29,154.88,144.08,30.42,13.06,50.01,42.35,296.89,249.17,323.89,189.48,339.36,218.4,119.43,377.52,148.07,48.89,54.05,67.39,91.81,293.55,72.59,76.27,569.0,643.6,22.44,42.78,84.39,76.16,47.01,56.27,139.17,37.94,128.85,281.57,84.61,61.97,135.22,672.86,304.1,472.62,113.28,77.95,108.21,69.19,25.96,331.69,57.22,431.43,71.89,47.63,222.32,547.09,244.69,172.0,391.77,198.31,222.74,200.62,83.35,20.26,46.7,60.66,47.49,130.23,141.64,292.85
2021-09-02,150.81,97.44,319.58,669.82,151.6,306.5,78.56,110.32,198.32,258.56,174.74,282.77,68.13,45.47,156.98,37.36,338.67,2275.39,859.21,56.33,285.35,,61.84,193.43,172.97,164.7,80.83,197.19,71.27,48.13,438.53,266.66,52.68,83.12,66.09,359.42,208.75,287.17,90.15,91.45,67.18,48.72,352.65,96.6,54.75,157.03,30.99,62.82,24.35,62.26,63.58,61.56,144.35,376.98,18.6,244.66,296.12,213.55,113.95,114.74,677.38,49.55,549.6,355.6,211.51,156.17,143.9,30.48,13.04,50.35,42.41,298.79,248.08,322.54,188.76,342.42,219.62,120.17,379.42,149.7,48.99,52.9,67.62,92.22,292.9,71.5,77.42,583.68,654.0,22.47,42.76,85.25,76.88,47.24,56.79,140.08,38.18,130.34,280.26,85.31,60.55,135.09,681.62,303.94,474.06,112.06,77.09,108.46,69.84,26.18,334.92,57.76,437.43,71.25,46.67,221.71,555.63,244.83,169.69,394.24,199.5,224.03,198.06,84.44,20.32,46.88,61.35,47.32,131.09,142.29,292.8
2021-09-03,150.7,95.41,321.97,664.43,151.97,286.7,78.58,108.85,200.2,257.98,172.6,282.97,68.76,45.48,152.89,37.27,336.8,2255.68,858.71,56.33,284.3,,62.06,195.49,172.22,165.0,80.54,203.33,71.33,49.07,438.13,261.31,52.66,83.77,66.45,364.77,211.43,287.84,92.19,91.61,67.59,49.15,363.75,97.73,55.57,157.83,31.08,63.78,24.5,62.77,64.81,61.69,142.23,375.97,18.99,243.58,296.4,213.63,113.92,114.29,682.1,49.22,545.5,357.1,210.05,156.86,144.24,30.38,13.13,50.08,43.39,298.78,251.38,323.66,189.81,332.08,218.87,119.87,372.71,150.05,48.55,52.79,68.31,91.98,291.72,72.28,77.73,585.8,660.0,22.28,43.47,84.47,76.5,47.76,56.35,139.56,38.52,130.15,278.77,86.49,60.62,133.64,673.76,305.68,474.29,110.95,77.25,107.13,69.3,26.39,337.04,57.93,435.43,70.38,47.0,220.6,557.16,244.08,169.21,396.84,199.19,217.78,198.5,85.1,20.54,46.91,61.62,48.04,131.72,139.88,295.33
2021-09-07,151.88,94.78,324.17,667.35,152.1,290.76,78.39,109.96,197.75,257.03,173.9,283.2,68.36,45.63,151.1,37.48,331.31,2279.02,848.34,55.88,281.91,,61.84,194.47,172.67,165.98,80.84,202.37,70.88,48.68,441.47,264.22,52.58,83.44,65.77,365.46,209.06,288.17,92.81,90.86,66.89,48.78,360.81,97.04,55.01,155.54,31.04,62.81,24.38,64.2,63.89,60.77,142.98,373.24,18.61,242.29,301.59,210.57,113.89,114.81,684.04,49.34,549.64,357.75,206.47,156.18,143.88,30.07,13.06,50.2,43.11,300.55,249.62,320.65,190.55,336.92,219.07,119.16,373.83,150.07,48.68,53.3,67.72,91.4,291.74,72.04,77.44,594.69,678.63,22.79,43.05,85.13,78.33,47.82,56.06,139.81,38.6,130.66,274.6,86.38,59.91,133.23,677.55,301.68,475.47,109.93,76.32,107.36,67.92,25.54,336.5,57.99,437.65,69.38,46.93,219.54,562.15,246.67,169.8,395.31,197.08,220.44,196.2,84.34,20.39,47.15,60.98,47.65,130.57,137.49,298.3
2021-09-08,153.85,92.73,321.82,660.15,153.08,286.45,77.29,108.88,196.27,254.83,175.58,280.76,66.8,45.82,151.41,37.33,330.22,2310.7,841.99,55.17,278.18,,61.41,191.76,170.9,164.45,80.55,202.33,69.7,49.06,438.23,261.33,51.97,83.86,64.34,352.21,207.93,286.99,92.31,88.93,65.69,48.87,359.31,95.32,55.79,152.61,30.92,63.3,23.38,62.61,62.94,60.86,143.24,371.63,18.76,242.69,299.69,206.0,112.66,112.55,681.84,49.49,545.5,359.33,201.53,153.74,142.89,30.07,13.0,49.32,42.55,298.43,245.37,316.74,189.3,337.03,217.41,119.65,378.09,149.13,47.56,53.83,67.17,91.2,290.55,71.49,77.15,603.84,660.31,22.47,42.94,83.33,76.92,46.86,55.48,138.18,38.2,129.53,274.4,86.11,59.99,132.02,665.96,297.69,465.16,109.83,75.83,106.45,68.47,25.85,335.8,57.43,433.54,69.55,46.33,218.47,562.95,253.86,169.05,396.15,195.81,221.07,191.81,82.75,20.44,46.51,59.55,47.75,129.71,137.45,299.55
2021-09-09,152.39,93.92,322.41,664.84,152.67,289.81,78.58,106.56,195.54,254.23,176.3,281.92,67.5,45.2,151.02,36.95,322.0,2277.41,839.26,55.03,278.91,,60.63,191.19,172.16,165.7,81.08,199.49,71.03,48.04,446.09,259.55,51.88,82.47,65.34,349.68,210.1,288.04,93.11,90.49,67.31,48.77,353.09,95.43,54.48,153.28,31.31,61.82,23.62,61.84,62.58,61.24,142.98,367.5,17.99,245.46,302.88,207.07,112.42,113.76,690.03,49.42,554.3,361.05,202.28,153.35,142.33,31.1,12.83,49.83,42.47,297.37,244.11,316.85,189.41,342.61,218.9,120.33,375.58,150.24,48.46,51.83,66.48,90.76,291.56,69.96,78.21,606.47,655.78,22.27,42.49,84.71,77.62,47.23,56.52,140.16,38.17,130.88,273.08,84.72,57.65,131.2,668.43,298.86,471.22,109.48,75.92,108.18,68.01,24.59,336.39,58.33,439.83,68.54,46.13,221.39,568.02,251.14,170.09,390.64,197.13,222.94,189.42,84.71,20.1,46.67,60.68,46.73,129.44,138.46,292.16
2021-09-10,151.91,92.24,324.33,666.18,158.59,288.66,78.47,106.99,191.99,257.26,175.09,285.47,66.79,45.58,153.29,37.46,299.97,2300.83,844.59,54.41,279.97,,61.47,191.74,172.04,166.87,79.77,195.73,70.48,49.31,445.92,258.73,52.14,83.94,66.03,348.46,207.09,288.28,91.37,90.11,66.67,48.81,356.13,93.32,55.97,153.09,31.46,64.58,23.4,62.65,63.15,60.68,143.35,370.52,18.28,250.91,304.3,206.2,113.22,113.85,679.86,49.6,557.11,359.55,201.24,150.99,144.39,30.74,12.95,49.68,41.24,297.58,233.42,315.88,189.7,346.73,220.64,119.07,379.28,151.92,48.24,53.22,65.41,91.71,289.23,72.05,77.92,598.16,653.11,22.3,43.26,84.76,79.19,47.52,55.8,139.36,38.0,130.42,274.87,84.61,58.74,131.8,648.21,296.08,469.91,109.84,77.07,109.43,69.33,25.0,335.58,58.14,438.08,70.55,46.62,222.51,565.7,253.2,169.81,392.22,193.69,223.47,188.17,84.29,20.3,46.59,60.84,48.1,128.68,135.71,296.91
2021-09-13,147.63,92.16,325.75,663.04,160.45,284.51,77.78,105.26,192.49,255.17,174.14,287.72,66.02,46.04,152.78,36.89,301.87,2285.52,839.21,54.2,278.36,,60.76,191.8,171.71,167.8,79.15,191.93,70.37,49.27,445.82,254.77,51.62,83.61,65.53,347.01,204.66,288.48,90.63,89.54,66.03,48.86,343.25,93.13,56.5,151.16,31.49,63.57,23.59,62.11,62.76,60.9,141.1,369.98,18.5,250.01,305.16,207.45,112.87,113.54,687.03,50.3,555.92,343.81,200.84,150.42,142.56,30.8,12.91,49.44,39.47,298.92,231.34,314.5,190.57,341.92,221.11,117.63,379.6,152.74,48.27,52.71,65.23,91.19,288.39,72.82,77.85,598.57,649.0,22.64,43.34,85.21,78.67,48.3,55.35,139.32,37.57,131.14,272.9,85.15,58.38,132.62,649.31,296.23,467.56,109.02,76.7,109.93,68.4,25.22,334.49,57.8,439.65,69.35,46.16,220.97,567.45,246.74,173.05,385.07,191.9,219.27,190.07,84.08,20.45,46.37,59.95,47.63,129.81,132.37,300.16
2021-09-14,147.36,92.67,322.03,646.0,162.27,282.19,77.23,105.52,192.97,255.11,173.78,286.09,65.4,46.04,154.72,37.37,301.68,2293.97,832.62,53.85,280.54,,61.39,190.76,173.38,165.45,80.05,196.59,70.4,50.71,439.99,251.9,51.69,84.61,64.6,343.71,204.32,282.26,89.54,88.69,65.46,49.31,352.77,91.97,57.8,145.94,31.84,65.8,23.45,59.6,63.91,61.11,142.14,372.61,19.3,249.76,306.15,207.2,112.87,112.86,663.22,51.0,551.79,344.52,200.42,149.06,144.29,30.95,13.0,49.97,39.65,299.92,230.07,314.58,191.34,341.6,221.94,116.43,375.34,150.74,47.81,54.25,65.17,91.64,290.34,72.07,76.85,584.89,641.99,22.23,43.91,81.49,81.32,48.34,55.31,139.72,36.69,132.29,276.74,84.15,58.81,133.04,638.15,297.07,461.28,109.59,76.72,109.77,68.19,26.33,332.75,57.59,435.63,69.58,46.65,219.07,557.65,247.52,174.88,394.14,190.47,218.75,190.86,82.4,20.8,46.04,59.23,48.54,127.32,132.47,290.34
2021-09-15,145.6,91.47,321.26,652.32,162.64,280.58,75.99,106.0,192.23,252.37,172.13,285.19,63.7,46.05,152.19,36.1,298.99,2299.64,819.9,52.93,277.6,,59.64,187.18,171.02,165.17,80.17,190.28,70.49,50.6,437.4,252.33,51.28,83.42,63.97,336.66,202.97,281.33,88.23,87.19,64.83,48.64,348.42,90.21,58.16,146.4,31.46,64.8,23.18,60.45,61.62,60.95,141.92,361.44,18.99,245.71,303.71,204.04,111.09,113.34,660.62,50.35,555.74,346.67,197.53,147.81,140.94,30.42,12.92,49.76,38.49,297.89,225.12,311.68,189.13,338.99,220.78,116.46,374.94,149.21,47.5,53.24,64.3,89.72,293.92,71.25,76.43,578.17,644.09,22.27,43.44,81.83,80.76,47.98,55.18,138.68,36.6,131.59,271.49,83.76,57.13,129.67,656.83,292.87,457.17,107.13,76.15,107.24,66.42,26.08,333.0,57.03,439.8,68.07,45.35,218.11,553.95,248.33,175.9,389.35,186.74,216.34,188.47,81.98,20.85,45.6,58.06,48.26,126.26,138.8,282.33
2021-09-16,145.48,92.89,325.41,657.53,161.23,287.11,75.59,104.92,193.34,257.32,173.0,285.97,63.92,46.33,155.12,36.78,300.79,2338.47,825.47,52.82,278.96,,61.55,190.22,172.88,167.16,79.93,194.13,70.18,51.63,439.83,253.31,51.75,84.56,63.58,341.87,203.6,284.0,88.46,88.25,64.92,49.07,357.62,91.93,61.13,150.81,31.65,67.56,23.44,60.18,62.6,62.0,143.09,367.36,19.28,249.05,304.95,204.63,111.96,112.96,664.45,50.53,556.63,348.53,200.32,148.39,143.36,30.52,13.15,49.79,37.96,298.47,225.6,312.3,190.51,337.43,220.62,117.2,370.76,150.08,47.46,54.46,65.14,90.9,294.41,71.59,76.57,584.3,650.3,22.14,45.39,82.89,80.07,48.32,55.35,138.83,36.86,131.13,274.48,85.0,57.23,126.45,647.92,297.81,464.81,108.39,77.76,105.25,67.8,26.81,335.5,57.35,437.72,68.78,46.43,220.72,556.58,250.94,176.31,396.1,188.18,217.64,188.85,80.95,21.52,45.72,57.83,49.21,128.25,137.84,277.68
2021-09-17,145.86,92.25,321.06,663.21,160.27,290.87,74.67,105.56,192.64,255.62,174.42,282.44,62.07,46.22,153.67,36.66,300.85,2321.4,798.09,51.67,277.64,,60.46,187.61,174.17,167.0,79.65,192.11,69.38,51.45,440.63,257.02,50.94,83.52,62.95,333.27,207.78,283.11,89.31,86.97,64.07,47.81,356.46,89.71,60.5,148.25,31.35,69.26,23.17,60.51,61.84,61.16,142.18,359.91,19.1,252.81,305.16,203.32,110.71,112.71,661.45,50.28,558.51,345.1,197.23,147.18,141.53,30.71,12.94,49.17,37.58,293.97,221.39,307.3,192.09,336.06,223.88,116.04,369.38,148.63,47.33,53.82,63.51,89.69,294.81,72.68,75.59,587.85,653.39,22.26,45.13,81.51,80.83,47.74,55.48,138.69,36.28,130.7,278.83,83.77,57.02,126.9,647.38,294.77,460.37,109.32,76.53,105.02,66.76,26.54,329.06,56.38,438.02,68.85,45.76,220.92,591.19,252.38,176.96,391.67,186.22,216.27,186.24,80.02,21.13,45.62,57.36,48.23,126.39,136.71,279.79
