Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,SPY,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2024-09-19,224.36,438.84,117.17,189.71,162.87,547.8,233.71,,,584.0,210.01,291.1,917.25,116.0,499.28,167.15,166.6799,390.01,174.16,119.36,902.29,194.01,515.9,175.64,256.0,699.5,145.74,79.41,340.6,153.79,293.02,71.98,40.21,617.61,21.29,471.46,337.88,205.91,84.8,29.97,203.95,101.03,253.55,172.76,121.02,492.5,907.75,475.77,4103.76,260.48,118.645,489.39,566.47,216.5,96.4,185.4,361.7,925.0,406.52,228.18,88.94,166.97,644.0,51.02,89.26,269.76,168.5,507.99,275.51,75.94,67.29,1149.66,50.12,84.47,199.79,274.88,357.8,541.31,107.51,523.81,402.85,64.49,266.79,60.82,42.82,524.89,161.68,289.17,351.52,227.96,456.25,42.16,110.15,126.7,132.18,166.55,97.16,45.51,21.82,29.56,181.5,155.45,87.5,153.13,76.42,35.27,75.28,54.79,103.51,52.71,103.18,322.79,105.47,557.31,621.01,256.64,269.87,35.485,98.66,135.55,84.45,91.21,57.59,115.87,103.0,39.52,83.97,103.5,95.24,85.13,64.3
2024-09-20,227.68,438.0,117.15,189.27,162.11,557.5,242.53,,,579.44,211.0,285.54,912.0,115.84,492.2,166.47,165.0,389.75,172.0,117.69,902.51,193.0,526.01,172.81,264.81,704.45,144.63,78.07,335.0,155.84,293.81,70.84,40.64,619.04,21.05,467.76,335.95,206.2,82.25,29.69,203.71,100.66,245.66,172.81,119.76,504.0,919.99,477.2,4009.67,260.84,119.0,486.11,567.6587,213.99,97.23,185.18,372.26,930.67,408.0,230.6,89.45,167.45,639.91,51.4,88.9,271.74,166.5,510.91,278.4,75.8,66.7,1145.74,49.33,83.72,200.56,275.28,354.65,536.97,106.02,515.32,402.41,64.4,269.42,63.0,42.73,523.39,159.09,291.43,348.66,223.04,464.07,42.94,110.67,125.05,131.47,167.53,93.41,44.71,21.51,29.53,179.5,156.88,86.8285,154.16,73.8,35.1073,74.21,55.03,101.68,51.55,101.59,328.45,106.49,554.61,619.78,256.59,265.21,35.68,99.99,135.82,84.2,89.05,57.77,115.48,102.3686,39.56,84.33,102.08,93.5,84.8,63.62
2024-09-23,227.6,436.05,116.4,191.3,164.14,566.37,240.72,,,575.0,211.23,284.71,922.74,115.14,493.3,170.91,164.45,390.26,174.23,117.6575,906.68,193.47,522.4,171.2,268.0,702.0,145.79,79.12,337.38,156.15,297.13,71.59,40.08,615.64,22.62,470.89,338.0,203.0,83.15,29.4,203.83,102.46,244.75,168.61,120.9,498.88,938.83,464.92,4064.01,260.8,118.15,486.8,571.5,217.18,95.89,187.0,370.24,928.79,405.4,224.62,89.55,168.42,649.5,51.93,91.6,269.23,170.5,507.41,274.64,77.0,67.62,1148.18,49.48,83.98,198.9,273.73,354.59,540.01,106.69,509.2,408.0,65.34,269.29,62.05,42.46,518.38,160.1,290.48,347.03,223.98,463.01,42.5,110.17,126.4,129.1513,164.07,93.31,45.36,21.82,29.51,181.35,155.14,86.01,154.31,71.94,35.02,75.16,55.39,102.76,51.18,102.63,331.89,105.0,560.0,622.65,254.51,262.07,35.445,99.52,135.27,83.3,89.7,58.16,117.0,102.4,40.51,86.75,104.0379,94.97,85.8,64.13
2024-09-24,227.96,433.45,117.03,192.38,162.71,567.82,254.59,,,575.66,212.0,283.35,919.0,118.2,495.9,173.76,163.22,393.05,173.89,115.79,912.51,194.09,530.0,172.01,269.99,706.7,148.35,81.11,339.8,157.8,299.66,71.7,39.97,611.21,22.65,479.84,335.5,205.55,84.8,29.16,204.38,102.5,243.35,167.5,121.1,497.81,925.55,459.59,4128.0,265.6,120.63,491.53,580.0,220.95,93.64,189.18,373.78,934.0,408.8,228.9,90.07,166.26,640.96,52.27,95.64,268.89,172.125,507.69,274.76,77.49,69.22,1088.11,50.26,83.71,197.0,273.19,354.91,532.53,107.5,508.07,405.04,65.13,268.21,62.88,42.12,521.98,159.59,292.5,346.51,224.08,462.96,43.41,110.98,128.4,131.84,166.19,95.75,46.5,22.23,30.35,186.5,155.9,86.04,148.87,71.88,34.78,76.28,56.3,103.49,52.3,103.58,328.45,105.55,556.73,621.5,258.21,261.16,36.0,98.85,133.78,84.6,90.25,57.61,116.67,102.26,40.32,87.5,103.21,95.18,86.0,63.58
2024-09-25,226.0,429.14,119.88,192.99,161.96,561.81,251.27,,,577.87,212.0,273.4,926.0,116.88,486.76,172.7,163.5,400.0,173.24,115.03,903.6,194.0,524.02,170.5,270.01,720.18,147.44,80.85,338.01,157.37,300.45,71.54,39.36,613.87,22.73,479.45,328.9,204.09,84.69,29.5,205.5,102.9487,246.63,166.09,121.21,499.11,889.8,463.36,4177.56,265.71,120.3,486.0,580.0,221.0,94.29,188.99,384.99,942.72,410.41,226.18,90.0,165.21,634.89,52.54,94.0,269.1,171.755,506.83,270.87,77.5,69.25,1050.0,50.99,83.83,194.28,274.3,353.17,529.98,108.19,508.47,403.62,64.51,267.09,61.43,42.0,519.51,158.91,291.5,348.9,223.55,464.78,42.99,109.1,127.58,129.31,162.404,94.94,46.0,22.28,30.06,185.01,156.5,85.19,152.27,71.25,34.75,76.88,56.19,103.83,52.45,103.14,325.61,105.22,552.0,629.18,259.06,261.69,36.1537,99.53,133.0,87.13,90.05,57.101,116.2,101.42,40.17,87.9,102.87,95.18,86.49,64.17
2024-09-26,228.34,435.31,125.85,194.24,163.28,577.58,260.7,,,575.692,210.96,270.92,925.0,113.49,491.0,177.89,160.19,398.51,172.12,114.77,912.0,191.3,521.25,169.49,276.87,727.51,142.5,81.3,345.0,164.82,300.22,71.35,39.49,606.49,24.19,479.0,315.11,207.97,84.0,28.86,208.0,102.74,246.36,172.11,120.15,493.68,895.79,462.08,4210.29,266.11,121.07,486.54,576.0,221.89,98.56,190.07,384.12,945.0,411.99,230.0,89.6,168.36,645.0,52.72,110.78,270.28,171.74,519.0,274.61,77.38,68.49,1060.99,50.05,82.22,191.0,271.5,347.25,521.04,106.89,503.96,404.33,64.35,267.4,60.45,41.9,516.62,160.23,288.6,347.09,224.11,463.51,41.41,104.72,123.73,128.81,161.65,93.51,44.61,21.87,28.58,179.02,155.84,84.47,153.5,70.75,34.37,76.8,56.6,103.59,51.44,102.38,333.77,105.64,551.16,627.0,258.51,260.46,35.515,98.75,134.06,86.93,89.0279,57.42,115.99,100.95,39.94,88.2,102.41,94.6,85.3,64.05
2024-09-27,227.26,430.4,122.38,191.0,162.8,567.7,255.8,,,577.99,210.15,272.4,907.0,113.11,491.03,176.05,161.4,397.18,173.6993,113.25,890.0,192.25,516.5,169.47,275.55,709.0028,142.72,80.15,356.33,166.88,303.95,71.4,39.56,619.34,23.73,480.89,319.8,205.7295,83.1,29.0,207.2,104.42,245.04,172.4,121.02,498.7,891.55,466.01,4269.01,268.61,120.42,490.03,577.65,223.23,97.36,184.13,390.6,944.4,414.1,231.5,88.95,168.4,636.83,52.95,109.21,273.12,169.245,516.44,275.19,77.2,68.99,1046.16,53.22,82.99,194.5,277.54,345.53,522.33,108.52,514.76,404.37,64.15,267.51,61.52,42.5,511.6,158.11,290.47,346.51,224.51,467.58,41.36,102.52,120.74,131.229,164.0,89.42,44.87,21.6414,27.91,169.0,156.03,84.9,153.11,72.01,34.85,78.1474,55.82,102.67,52.32,103.08,334.83,108.99,553.13,636.11,263.0,272.13,35.905,97.05,134.66,89.97,89.05,57.16,115.18,101.18,40.14,87.72,103.47,94.9,86.57,64.24
2024-09-30,229.82,427.1,119.12,187.63,163.71,565.95,261.17,,,583.01,209.15,275.82,878.0,116.0,493.49,170.87,162.08,399.25,173.2,113.68,885.31,194.92,514.4,170.09,275.0,706.0,145.61,79.72,352.11,162.5,303.2,71.9,39.39,612.49,23.66,480.68,322.68,206.7,84.53,29.12,208.38,104.2,245.01,169.09,121.02,495.76,877.19,462.0,4192.86,268.0,120.87,480.0,581.88,220.84,97.6,185.79,392.7,944.29,416.0,229.5,89.51,168.79,618.2,52.98,106.01,273.01,167.5,505.3643,272.75,77.45,69.6,1040.73,51.18,83.45,196.7936,275.73,349.68,523.53,108.24,510.74,402.07,64.06,270.5,61.95,42.52,512.0,158.95,288.69,347.67,224.11,468.2,42.45,104.69,122.0,131.88,163.34,90.0,45.15,21.81,28.71,172.0,155.7095,87.5,151.8,73.25,35.37,77.97,56.62,103.6,52.46,105.1,326.69,109.31,554.11,629.61,262.15,270.51,35.665,97.95,134.5,90.6,90.2,57.74,115.99,102.55,40.47,88.0,104.724,95.63,87.09,64.82
2024-10-01,233.35,428.89,121.51,185.81,166.66,574.86,261.46,,,584.68,210.59,274.85,887.68,116.08,493.99,172.24,162.2,404.99,172.98,113.46,887.25,197.7,517.42,170.241,272.92,710.0,146.3,80.77,354.99,164.47,304.51,71.86,39.58,619.5,23.38,475.83,320.54,206.9,84.24,28.99,206.1,104.0,246.17,170.4,121.4,495.2,898.59,467.62,4228.0,270.8,121.16,492.5,586.12,220.29,97.59,188.47,390.01,952.2426,415.01,230.57,90.25,170.4,619.87,53.2,104.06,275.48,171.055,505.5,271.28,77.9,69.6669,1054.06,51.96,83.63,194.6,278.03,345.98,522.7,107.86,505.22,406.42,64.65,270.94,62.41,42.51,516.62,160.79,287.0,348.21,223.38,465.32,41.64,104.64,122.31,130.96,161.01,90.67,45.43,22.09,28.69,170.99,156.0,84.35,150.52,70.65,35.02,78.39,57.4193,103.77,52.21,104.6,330.51,109.19,556.6,632.0,242.03,268.24,35.615,99.0,135.1,89.96,90.5224,56.8025,114.75,102.98,40.6,89.33,104.25,96.4,87.1,65.28
2024-10-02,225.21,419.5,115.8,184.48,166.29,577.7,256.08,,,579.08,206.39,276.69,880.0,121.81,494.0,166.53,162.14,409.05,173.36,114.68,878.0,196.4314,503.11,171.31,269.78,706.0,151.99,81.26,354.95,158.74,302.0,71.81,39.16,610.0,22.53,474.06,318.2638,200.89,84.8,28.72,205.57,104.0,246.31,164.93,120.59,487.08,868.19,464.22,4100.99,272.65,126.44,482.89,614.0,218.47,97.41,185.2028,393.16,939.87,416.12,222.11,89.97,167.0,607.4,52.4,99.8,268.01,164.45,494.1,263.06,76.89,68.31,1040.49,52.89,83.94,190.5,271.77,347.9,505.18,108.25,495.01,404.36,64.32,266.05,61.67,41.54,514.59,160.52,292.01,347.9,221.72,474.97,44.04,111.19,129.34,132.99,167.62,93.21,46.55,22.72,30.43,180.59,152.05,84.27,147.45,70.17,35.26,77.26,56.942,102.48,51.4118,104.51,326.0,108.26,549.37,631.41,261.37,263.88,35.46,98.0,133.52,88.42,89.2812,58.28,115.73,101.39,40.7,90.74,104.32,95.9,87.13,65.18
2024-10-03,225.74,416.43,119.68,183.73,164.79,567.68,244.75,,,590.61,206.81,276.82,885.07,121.62,494.27,169.5,161.16,411.42,171.491,111.48,879.5,196.57,506.86,169.43,277.58,708.0,151.19,80.45,360.59,159.1,303.51,71.03,39.06,609.86,22.3,474.09,319.81,202.48,85.43,28.6,203.2,103.99,242.43,167.63,119.6493,489.93,875.5,460.0,4080.0,271.2,124.7,484.42,605.4,218.88,96.21,186.39,392.0,955.97,414.75,225.71,89.48,167.39,603.67,52.46,99.6,268.45,166.1,496.5,264.4,77.0,67.5,1037.5,53.88,84.4,189.82,272.86,341.73,505.05,107.45,481.63,401.0,63.3,271.15,61.75,41.71,514.01,161.14,291.34,349.99,220.98,480.26,44.01,110.55,127.95,134.45,165.65,93.77,47.76,22.96,29.85,181.2,150.74,81.65,146.34,69.08,34.42,77.3,56.25,101.71,50.99,103.3,328.64,110.01,549.0,626.0,261.9,264.74,35.465,97.8,133.11,87.64,91.89,58.57,116.7,101.81,41.0,91.06,104.27,96.5,87.84,65.12
2024-10-04,225.65,417.21,122.98,184.61,166.12,584.97,243.52,,,592.72,204.6,276.8,878.02,123.33,496.49,172.3,160.64,413.25,170.7,110.27,879.0,195.78,506.05,168.65,281.02,708.25,152.16,80.75,362.05,163.18,303.23,70.62,39.26,600.05,22.35,469.51,317.36,202.43,85.27,28.42,203.49,105.39,241.13,169.19,117.68,487.01,895.3,453.0,4164.76,271.49,124.15,484.64,607.334,222.4,95.66,185.33,394.0,953.99,411.0,232.22,87.86,167.48,608.86,52.21,102.23,271.43,168.765,501.83,266.75,77.18,67.26,1015.4,53.86,84.18,186.0,271.56,341.34,500.12,104.85,489.56,394.34,63.58,268.58,61.07,41.6,515.1,163.435,288.35,347.35,221.55,485.15,45.09,113.24,132.01,140.73,176.66,95.35,48.76,23.41,30.97,189.6,150.5,82.39,145.49,69.5,34.22,75.97,55.85,100.11,50.0,101.22,327.9,110.9173,552.05,635.89,260.96,269.13,35.36,101.51,134.31,87.5,90.49,58.35,115.05,101.08,40.75,91.6,102.68,95.25,86.05,64.08
2024-10-07,223.31,414.6,123.09,182.47,165.91,593.7,248.5,,,590.5,210.8,277.55,888.0,125.8,496.51,174.62,160.0,406.7,169.1399,109.92,881.66,194.0,505.37,168.54,285.22,713.0,151.65,81.0,362.0,169.74,303.8,70.16,39.88,593.41,22.36,467.32,318.01,200.76,83.86,29.24,202.75,107.96,238.26,167.84,119.17,494.0,917.02,454.17,4175.87,267.52,125.07,481.31,606.0,225.0,96.26,186.06,396.1,948.5,407.87,226.63,88.06,170.4,607.03,52.76,100.9,268.82,170.33,494.57,265.82,77.78,68.3,1013.8,53.69,85.57,184.58,268.5,340.57,494.01,104.25,474.49,392.21,64.45,272.24,62.2,42.04,512.55,162.22,290.24,349.65,221.38,490.5,45.83,115.41,133.66,139.25,173.21,95.71,49.5,23.6,31.43,197.5,152.86,84.19,145.25,70.9,34.63,75.3,56.17,99.0,50.7,100.83,330.91,110.49,540.15,629.04,257.24,265.52,35.1,103.42,132.68,86.88,90.36,58.1,114.05,99.99,40.17,91.85,102.7,95.49,85.97,63.73
2024-10-08,222.43,413.7,129.59,181.75,164.03,587.48,241.75,,,588.06,210.85,274.78,895.65,123.46,492.6,176.4,159.9991,409.4,167.08,108.5,875.1,193.8,489.63,167.32,284.99,704.09,149.28,79.42,360.01,171.5,301.03,69.16,39.9,596.07,22.33,464.5,317.9,201.19,80.5,29.26,207.99,107.74,236.95,164.6,119.0,495.85,911.6,450.22,4180.0,269.5,125.07,473.79,605.16,227.13,95.2,186.0,390.11,946.49,401.96,225.96,86.262,169.53,604.58,52.46,102.69,268.68,170.505,498.74,264.0,77.7,68.1,1001.5,53.33,84.49,182.73,268.5,341.72,495.45,102.59,472.66,382.7,64.15,273.05,62.7,42.0,511.32,160.98,278.98,346.1,221.5,477.19,45.04,113.05,132.35,137.83,172.34,94.46,49.69,23.46,30.6,196.5,149.01,84.0,140.25,69.51,34.5,74.77,55.84,98.9,49.37,99.0,334.5,112.12,537.87,629.71,258.21,267.76,35.045,102.92,134.31,89.56,88.8,57.42,110.9998,98.2,39.6,89.89,102.13,94.82,84.86,63.07
2024-10-09,225.0,415.59,134.5,183.13,162.0,592.82,242.78,,,582.16,210.53,274.89,914.0,121.3,497.01,180.4,160.29,414.99,168.48,108.69,890.0,193.46,495.0,170.3,290.49,721.51,148.07,79.77,359.05,173.42,302.0,69.33,39.9,594.11,23.25,469.44,317.13,202.08,80.55,29.29,207.92,107.46,237.01,165.89,118.8,496.5,927.0,460.0,4229.0,273.68,123.85,480.83,608.27,228.25,96.1,187.48,387.4,950.0,400.6,228.45,87.96,174.62,613.37,52.6,102.68,273.85,177.25,517.8,269.0,77.78,68.29,1003.23,52.32,84.71,182.35,269.61,344.3,490.17,101.71,473.21,378.48,64.9,268.26,63.17,42.1,519.0,162.0,279.21,353.2,223.63,483.95,44.2,110.6,129.34,131.94,160.0,93.17,48.95,23.26,29.93,193.4,151.63,83.35,141.68,69.43,34.57,75.26,55.87,100.25,49.41,100.38,335.48,110.24,543.75,628.66,255.61,266.11,34.9375,102.81,134.56,86.98,89.29,56.8,110.51,98.3,39.51,90.7,101.96,94.35,84.69,62.78
2024-10-10,228.93,417.1,131.73,185.14,161.57,588.3,243.69,,,590.508,213.43,276.238,922.94,122.39,498.12,184.57,161.01,413.06,169.72,110.52,913.0,194.77,494.0,172.46,288.29,726.79,150.05,80.49,364.5399,171.3,303.15,69.66,40.03,597.17,23.35,471.13,320.95,204.01,80.88,29.6,211.89,109.25,236.51,169.68,120.1375,503.4,939.0,466.02,4270.01,275.07,123.65,486.19,604.95,234.05,95.73,188.5,396.0,955.0,405.5,232.01,89.15,178.28,618.0,53.64,101.45,277.01,181.025,527.08,278.21,80.5,69.9,1011.56,52.86,85.84,184.56,268.37,347.53,492.66,103.48,468.0,392.5455,66.51,270.11,64.01,42.64,519.95,161.67,285.3,360.61,228.61,493.8,44.46,111.41,131.36,135.5,163.29,94.98,49.45,23.49,30.49,195.5,154.24,82.6643,141.25,69.65,34.77,74.54,56.1501,101.22,49.9,100.78,338.49,110.79,544.72,630.42,257.38,267.02,35.295,103.23,135.44,87.0,88.8,56.55,111.49,97.72,39.67,90.21,102.37,94.61,84.33,62.57
2024-10-11,228.77,416.12,134.44,186.5,162.27,584.46,225.64,,,597.3,212.4,277.55,915.58,122.96,498.02,184.81,161.6,410.02,168.95,109.38,894.62,194.0,504.15,172.7,290.0,730.01,150.39,79.6,361.2,164.83,302.96,69.29,39.91,595.64,23.1,472.12,321.7855,202.8,81.0,29.34,214.63,107.82,238.82,168.1,119.4,507.3,942.82,478.53,4300.0,273.3,122.83,483.5,596.0,233.01,93.97,188.12,396.64,973.0,407.0,229.32,88.74,175.96,619.18,53.47,106.08,277.99,184.65,533.33,280.47,82.7,70.78,1003.31,52.25,84.68,188.9483,267.64,350.99,492.18,103.26,474.92,387.25,66.97,270.9,63.4,42.65,517.52,161.39,286.12,354.45,224.61,493.18,44.5,110.81,132.05,135.91,164.9,95.75,49.51,23.73,30.63,193.514,155.99,82.43,141.77,69.4993,34.84,73.8,55.35,99.34,50.9,100.36,335.85,110.96,539.45,632.0,257.39,268.48,34.995,103.46,134.68,83.7,88.24,55.49,112.6,97.02,39.24,87.63,101.12,93.8,83.39,62.18
2024-10-14,228.01,416.99,135.59,189.02,163.71,592.2,221.79,,,600.0,222.58,278.0,933.0,123.01,504.59,182.0,162.01,411.88,171.21,109.76,889.32,194.3,497.69,174.47,289.24,726.0,150.88,79.99,361.29,168.05,305.0,69.62,42.09,598.7,23.58,474.05,326.48,205.85,82.2,29.22,216.1595,111.0,242.65,170.87,120.32,518.34,947.02,481.64,4297.42,275.77,123.93,484.58,605.0,233.5,95.07,191.96,392.66,999.0,409.75,233.19,89.6,176.75,618.75,54.13,107.51,281.0,186.66,544.13,284.73,83.45,70.84,1018.48,52.33,84.7,189.1,269.99,350.13,503.88,103.76,478.0,395.0,67.94,276.51,65.96,43.67,522.56,162.48,287.69,355.83,225.3,503.54,44.61,109.98,132.06,136.01,164.81,96.05,50.63,24.66,30.62,193.67,158.6,82.6,143.57,69.14,35.19,74.53,55.6599,100.1,51.5,101.96,343.0,112.06,554.09,637.99,259.84,271.92,38.63,106.55,137.18,81.03,88.69,56.27,114.04,98.5749,39.74,87.66,101.99,95.68,83.75,62.46
2024-10-15,230.7,419.8,136.8,187.58,165.37,589.92,217.7,,,603.01,221.5,281.2,931.0,120.88,508.01,181.44,162.5,416.96,173.31,110.02,891.93,194.0,511.99,175.95,290.5,715.53,148.21,80.34,366.0,163.49,310.1,70.43,42.15,605.0,23.3,478.04,326.59,206.5,83.05,29.03,219.0,112.36,246.71,177.09,120.04,525.0,947.0,484.82,4300.0,281.01,124.41,488.97,610.87,235.9,94.7,193.49,388.01,998.2,404.5,236.0,89.8,176.11,619.82,54.33,107.5,285.27,186.5,546.0,282.02,83.1,68.05,1016.83,52.64,85.16,191.0,272.39,348.51,506.08,104.04,477.01,398.94,68.5,278.5,66.36,43.76,528.5,166.05,289.43,358.79,228.72,509.21,43.42,106.69,127.96,133.05,160.1,96.06,50.1,24.63,29.56,184.84,158.6604,79.93,144.42,67.01,35.3,75.73,55.22,100.95,51.68,103.9,343.0,112.0,554.92,639.09,261.98,275.18,38.582,107.79,137.63,82.87,89.96,57.1,115.78,99.0,40.04,89.88,104.0,97.06,84.79,63.57
2024-10-16,234.03,419.44,132.47,188.04,165.5,586.7,220.5,,,559.8,222.75,280.1709,912.0,120.49,507.5,176.26,164.26,416.02,174.09,111.38,893.7,191.43,509.0,175.71,288.03,705.63,147.61,81.77,367.52,157.17,313.6565,70.4,42.15,594.0,22.09,482.33,325.0,200.74,82.85,29.41,216.76,112.74,246.7,174.68,120.7,525.0,929.0,480.82,4300.41,280.51,125.3,482.0,606.88,232.89,95.5,190.26,389.94,1012.75,404.0,225.87,89.63,174.4,616.58,54.91,104.64,288.99,186.765,518.4,269.5,82.98,68.6,1011.57,52.49,85.75,191.68,270.0,347.39,488.9,104.84,474.0,401.0,71.7,277.31,62.71,44.3,525.24,165.9,293.5,356.14,224.96,513.91,43.02,105.36,127.13,132.99,157.79,95.32,51.05,24.95,29.26,180.85,160.63,80.69,146.86,67.72,35.65,75.06,56.1013,101.57,52.62,103.31,337.5,108.43,552.53,637.89,260.99,273.68,38.39,107.0,137.0,81.36,90.93,58.02,117.18,99.63,40.58,89.07,105.75,97.63,85.37,63.43
2024-10-17,233.3,418.78,138.9,187.79,166.07,581.02,222.42,,,565.0,223.01,287.78,921.0,121.2,514.08,180.7,164.2,418.112,172.11,110.55,889.1,190.46,504.42,174.05,291.98,705.3,149.18,81.11,372.56,160.36,312.22,70.53,42.55,602.99,22.53,483.2,320.8,203.48,84.55,29.67,219.2,119.51,245.62,174.37,120.89,527.81,927.04,490.0,4360.0,284.5,125.76,478.6,614.0,233.25,95.39,192.63,394.15,1019.0,409.0,231.0,90.08,176.79,619.08,56.5,111.52,291.18,187.5,507.0,265.88,80.01,69.0,1000.3384,53.14,86.64,188.98,274.6,355.59,495.73,105.59,469.0,406.73,72.11,282.89,64.15,44.94,531.74,166.1,294.95,360.79,228.0,520.35,43.98,105.68,126.53,132.85,158.0,95.92,51.4216,24.4,29.5,182.81,159.41,82.31,148.71,68.1,35.7,75.88,56.5,100.89,53.3,104.87,343.75,111.02,561.99,640.61,260.82,274.2,38.885,107.16,137.5,79.4,92.31,61.37,120.46,99.69,40.95,90.55,106.44,99.05,85.96,64.1
2024-10-18,234.8,417.41,138.57,187.98,163.52,579.84,221.74,,,563.54,224.51,289.89,916.06,120.38,512.99,182.12,164.17,415.85,171.43,109.9,888.0,189.2,497.0,173.89,291.66,727.93,151.2,80.91,375.51,157.99,315.07,69.92,42.84,600.03,22.59,484.11,320.0,200.3,83.81,29.37,218.86,119.2,242.53,172.15,120.0,529.11,921.12,498.23,4370.77,282.5,126.54,502.99,609.6,233.11,95.64,193.52,395.85,1009.48,406.99,228.02,89.59,176.5,609.23,56.55,112.68,290.15,188.505,505.77,264.18,80.79,70.25,1001.99,53.19,86.93,189.55,272.63,351.19,440.9,105.6221,457.92,406.46,72.21,290.9,64.14,43.01,521.97,164.72,301.71,359.89,228.75,523.12,44.68,106.05,127.05,133.54,158.31,96.99,51.61,24.8,29.06,184.0,155.96,81.52,149.71,67.7219,35.82,75.53,56.51,100.01,53.33,104.93,348.5,110.99,563.2,640.5,261.87,275.8,38.725,107.5,135.5,79.0,92.85,59.7,121.01,100.3,40.69,89.8,105.96,99.14,84.76,63.13
2024-10-21,234.06,416.73,138.32,188.34,163.21,575.26,219.0,,,568.424,225.5,290.11,912.69,120.66,517.87,178.62,165.0,415.0,171.2,109.0,889.25,188.86,494.91,174.78,290.05,764.51,151.52,81.66,375.36,155.62,317.6,70.48,42.26,597.89,22.7,484.95,320.0,197.67,84.65,29.29,221.92,120.68,243.73,170.0,120.42,527.07,917.0,483.99,4323.23,281.25,126.49,521.2,613.96,231.5,96.8,193.81,392.33,1001.2486,408.01,225.39,92.28,174.88,608.0,56.47,111.0,291.51,187.5,501.0,256.9,81.05,70.36,985.9,53.04,86.18,189.85,275.24,322.97,430.82,105.96,456.02,414.1774,71.4,275.76,62.82,44.01,521.17,165.73,301.6,357.46,225.91,522.76,42.09,106.2,127.3,132.99,158.3,97.33,52.66,25.09,28.49,184.36,156.5,80.66,150.09,68.21,35.94,75.52,56.57,100.28,53.94,103.3,346.5,110.51,555.81,640.09,260.3,271.94,38.585,109.5,133.91,79.0,93.42,60.38,120.79,100.69,41.19,90.12,106.75,99.98,85.66,64.42
2024-10-22,235.18,416.64,143.0,187.98,163.25,572.4,216.92,,,570.23,222.0,285.48,905.5,120.55,512.76,177.69,162.82,403.69,169.54,106.25,886.81,186.44,494.93,174.6,290.45,767.7,151.3,80.87,374.62,156.77,314.7,69.63,41.62,597.0,22.66,481.7,315.55,194.05,84.06,28.94,221.5,118.29,240.56,167.57,119.98,518.0,919.0,478.0,4331.73,275.0,127.02,517.2,621.0,231.5,96.01,195.5,389.75,997.11,405.6,223.84,90.86,174.93,610.52,56.33,107.97,288.2,189.25,504.0,253.5,82.01,72.06,963.0,52.4,86.01,184.0,275.4,320.03,421.53,105.06,453.49,410.75,70.6,270.01,61.56,42.48,520.37,165.25,297.94,356.07,221.19,521.09,42.48,105.62,126.24,131.92,157.39,96.16,52.0,24.73,28.34,183.5,150.66,81.48,146.48,67.06,35.42,74.72,56.29,99.54,53.55,101.18,345.25,110.01,556.15,636.0,257.97,270.56,38.505,109.0,131.8,78.05,92.49,59.96,119.21,100.0,40.47,89.58,105.82,99.69,84.56,63.34
2024-10-23,234.95,427.69,142.99,189.46,164.56,581.41,216.62,,,569.0,224.0,284.42,911.422,120.25,512.66,178.51,163.54,400.75,170.4,107.07,892.45,188.68,492.5,174.11,287.0,762.78,150.7,81.9,372.01,153.6,295.8,69.44,42.28,583.0,22.33,479.37,317.19,201.62,83.0,28.87,222.61,117.92,241.98,164.25,131.33,518.0,916.01,474.47,4354.1,270.5,125.89,514.49,579.49,232.0,91.72,176.81,387.2,997.05,407.25,227.8,90.81,174.676,606.5,56.42,107.9,287.12,187.59,497.89,250.85,82.38,71.85,951.8,52.69,87.94,184.88,261.28,316.86,416.36,103.82,456.9,404.0,70.8,271.55,63.5,43.39,513.0,165.43,297.5,355.42,221.12,515.59,42.02,104.74,124.13,131.45,157.33,97.02,52.17,24.89,28.11,183.11,149.42,81.0,144.95,66.92,35.58,74.5,56.7,99.59,53.35,102.56,341.05,109.0,553.41,627.03,257.81,268.17,38.125,104.0,131.36,78.0,93.16,60.02,119.2425,100.0,40.62,89.65,105.12,98.83,85.71,63.36
