Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK.B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2022-05-16,146.7501,260.25,17.5937,113.13,116.0825,197.95,256.6667,310.0,487.541,119.0,198.75,291.85,88.91,330.21,58.8,176.65,296.0,153.73,90.2,498.0,154.23,404.0,173.03,166.42,192.7,168.75,49.4167,284.94,94.64,244.5,65.64,35.1,537.62,43.52,306.72,242.18,168.68,69.8,49.8,193.03,80.2,230.16,134.49,104.29,306.0,446.43,245.96,2082.0,193.4201,92.1,221.01,434.58,133.29,75.5,46.5145,205.52,609.9,368.5,157.26,102.0,70.31,368.685,49.5,71.6101,194.57,82.1667,272.58,139.76,55.789,94.7,643.0,76.35,62.14,197.89,249.01,263.66,,114.63,359.32,213.64,65.4,159.7744,47.56,46.12,333.44,97.94,206.645,278.98,160.005,261.6,40.93,102.9,125.25,95.0,95.1999,65.1661,34.8006,18.85,36.27,132.97,221.15,233.98,91.335,160.38,44.4607,84.8245,53.65,78.19,44.345,97.78,140.45,83.68,428.92,263.08,205.92,204.3075,26.205,55.4667,82.4,59.702,73.6299,83.63,109.85,99.92,46.52,68.675,95.7,102.34,66.17,74.54
2022-05-17,148.0,265.55,17.936,112.6,116.55,203.35,247.6667,313.8,495.57,120.1,201.17,302.45,91.85,335.08,59.5,179.5,307.64,156.1363,92.61,490.5,156.12,411.35,177.27,167.0,189.6,174.8874,46.3267,295.09,97.45,246.0,66.17,35.4,553.16,43.62,316.3,243.825,171.58,70.93,50.72,196.83,81.4,230.97,137.45,106.2,308.84,446.57,258.0,2121.84,200.55,94.3702,224.0267,439.5,135.76,73.75,47.2372,212.8,614.96,383.7704,161.83,105.3,70.99,368.91,49.67,72.2758,197.31,80.3317,279.43,143.44,57.047,91.7,661.99,77.24,62.49,200.59,251.01,269.97,,116.96,365.94,213.67,65.25,159.0,49.7501,46.93,342.91,99.3,210.97,281.41,159.11,,42.72,107.42,128.265,98.3,96.98,65.35,35.7,19.55,38.06,133.5,214.25,229.5,91.49,158.5,44.37,85.43,52.26,78.75,45.005,98.19,141.92,84.82,,272.545,209.88,206.66,26.705,56.81,83.15,60.33,74.49,84.0,109.74,100.37,47.38,68.2,95.0,102.35,66.64,74.53
2022-05-18,146.9,263.66,17.75,111.88,114.65,199.0102,248.6333,313.1,492.79,121.23,203.2,299.0,92.5,335.3,59.6,178.0,293.34,153.7032,92.12,461.8,153.9,400.03,172.34,162.01,187.0,173.74,43.0567,286.08,100.45,239.69,65.41,35.6,549.83,44.01,315.62,244.9,173.0,72.0,51.13,197.5204,82.17,232.29,137.56,107.01,310.84,424.0,259.9059,2132.36,186.001,93.7994,221.05,441.75,137.31,73.0,47.2123,211.01,606.39,380.76,167.0,105.08,71.19,368.12,50.21,73.28,191.71,77.5833,277.25,142.72,55.13,88.22,655.4,77.76,62.78,201.2302,248.22,269.39,,118.31,361.15,212.29,64.06,160.0,51.0,47.3,337.01,97.27,211.59,277.91,157.77,264.83,43.31,107.8,128.6,98.0,98.19,66.6,36.03,19.8,38.2,132.8499,162.27,212.0,93.99,146.01,42.95,84.9,48.98,78.27,45.085,96.0,141.3,86.21,430.0,268.74,208.3756,201.24,26.28,56.5067,82.97,59.01,74.5,84.25,109.73,100.4,47.52,68.81,95.9,103.81,66.8,75.7
2022-05-19,140.06,252.2,16.724,106.089,110.9115,190.99,233.01,303.11,467.04,118.3,198.28,292.1436,88.72,332.0,55.3,174.2698,282.75,144.5229,91.57,432.5,151.2007,397.0,162.75,155.51,175.9,164.46,40.63,270.185,95.36,229.75,60.83,34.2804,535.01,42.09,307.74,242.42,169.2501,70.8,50.1,192.8,79.75,220.0,128.62,105.3,302.19,410.43,251.24,2042.58,183.02,91.0401,216.0,432.5,132.15,70.7,46.3026,205.7,590.42,363.53,159.25,102.16,67.65,350.0,43.35,70.41,185.04,71.9983,281.67,137.62,53.06,83.5,658.245,76.5,62.87,194.055,243.3,255.5,,115.12,357.01,205.5,62.55,154.25,48.8699,45.8899,325.38,93.76,204.725,266.835,150.69,256.16,40.29,101.5,119.0,93.7,93.53,63.5004,34.93,19.11,34.69,124.01,160.51,199.64,93.0999,133.8,38.81,79.6875,47.25,74.83,42.835,88.98,134.82,82.91,408.12,261.85,201.3,192.88,25.605,53.6867,79.91,57.09,73.52,81.95,108.0,99.57,46.88,67.36,94.24,101.14,65.6,74.32
2022-05-20,139.2,256.75,17.451,108.8995,111.6,193.434,239.5,306.98,478.25,119.17,199.55,288.0,91.86,334.07,55.3,174.96,290.9,142.58,92.35,425.21,152.9587,402.0,161.84,158.01,186.0,168.4,39.9,274.1,98.81,231.12,60.4,34.75,561.2,42.4,315.1,245.01,170.7,70.95,50.82,193.85,80.61,217.05,132.5504,100.63,311.4,432.0,257.34,2139.0,189.51,90.8,222.87,429.0,130.52,72.8,47.5611,205.82,597.215,342.94,163.88,102.9,67.52,369.58,41.7,70.55,194.45,81.0833,303.05,146.71,57.716,92.35,661.29,76.22,63.45,195.73,252.17,256.61,,118.78,370.5,204.15,64.42,156.0,50.22,46.6,337.405,96.38,205.24,267.33,153.239,257.77,41.25,106.0,122.19,95.5,96.2,63.7,35.27,19.14,36.4,131.0,154.53,198.85,70.1,135.2449,38.75,79.76,48.47,75.7,44.0,88.2,136.42,83.8,416.8,265.25,201.45,201.145,26.07,55.3133,82.37,58.71,73.45,81.81,108.97,99.14,47.54,67.55,94.75,102.57,65.91,75.31
2022-05-23,137.93,255.2,16.385,108.0495,109.7,194.6202,219.0833,306.3,487.57,119.2,200.45,302.49,93.0,339.6,51.9,177.21,289.06,142.79,93.94,418.9753,151.2,402.37,163.44,160.8,186.8,169.65,39.89,279.76,92.1,235.96,61.4,34.39,559.0,41.5,318.57,250.6,170.68,71.69,52.75,191.8,80.4,215.5,131.15,103.12,311.5,434.13,261.76,2157.39,185.96,91.0,220.78,425.5,129.4,73.7019,47.2247,199.68,607.0,315.0,163.17,103.98,69.1,368.01,43.16,68.94,184.05,80.0,311.24,147.85,57.6,90.1,673.0,76.47,64.03,201.56,254.255,262.66,,119.025,372.01,205.24,64.35,155.6,50.7,46.32,344.77,99.11,207.07,264.65,150.92,,41.65,106.45,123.54,94.65,97.36,64.5,35.6375,19.13,37.16,132.0,155.8,189.03,72.5,128.76,38.6953,77.9,48.97,75.39,44.235,89.6,134.98,84.91,423.16,261.36,204.2,200.88,25.975,53.9467,82.395,58.09,74.0,83.11,110.35,100.87,47.52,68.59,96.46,105.19,66.05,74.71
2022-05-24,141.16,258.2,16.67,105.15,106.5475,180.8,218.1033,308.0,490.44,124.24,204.99,302.86,93.16,344.5,52.406,179.23,284.13,144.9,93.6,425.97,147.02,400.1,164.68,158.0,184.5154,170.9,40.7067,282.91,93.52,237.37,62.73,35.68,551.555,41.69,319.49,248.01,167.96,72.2601,52.8,189.41,81.8,215.63,130.17,103.14,315.1,425.365,266.75,2078.64,185.55,91.79,220.0,431.96,130.6,72.9799,46.6016,202.5,609.22,333.0,159.14,103.6,69.5,365.14,43.17,68.67,180.7,82.0,303.28,145.33,56.3819,92.81,682.55,76.39,63.3,197.97,251.785,265.3375,,120.5,365.15,205.13,64.74,158.27,52.5981,46.9701,346.95,97.74,207.575,263.84,152.28,260.74,43.42,108.1501,127.0,94.6162,96.5,63.06,35.8,19.06,38.04,135.0,152.9575,193.5,78.1,128.07,39.07,78.2,50.32,77.03,43.585,89.8,133.12,84.495,421.705,260.45,202.16,199.5,25.895,54.3867,81.03,58.32,74.48,83.0,111.58,100.54,47.62,68.515,97.46,105.61,66.78,75.21
2022-05-25,138.9238,258.96,16.01,103.5,105.12,180.05,207.2333,308.49,496.0,126.0,201.48,306.5,94.61,336.06,52.1,181.0,286.02,147.11,94.48,436.23,148.7,396.57,167.3809,155.93,179.5,173.17,41.2966,278.5,90.49,243.62,63.9,35.48,542.91,41.56,317.57,252.2,168.04,74.6899,53.13,188.5,81.73,216.815,128.0,107.1,311.01,418.34,269.015,2050.25,184.0,93.2,215.67,443.82,133.7999,72.5,45.7419,205.54,616.345,336.0,160.36,105.33,68.85,366.2,43.86,66.09,178.55,79.1667,295.39,142.825,56.528,93.973,687.45,77.12,64.64,202.81,250.48,264.73,,118.91,359.11,203.39,63.67,153.62,52.8,46.59,348.37,97.3,207.69,265.44,152.71,259.2,44.01,109.93,130.195,96.88,98.1566,64.03,36.26,19.24,38.46,137.3,149.1,195.52,77.0,129.465,39.6,77.49,51.5,78.19,43.64,90.0,132.47,83.74,426.71,259.59,201.38,197.17,25.8375,54.7733,80.4,57.97,75.5,84.9,112.75,102.58,49.05,68.48,100.24,107.83,68.1265,76.43
2022-05-26,138.7,263.7,16.38,108.3175,106.23,184.219,223.8333,311.35,503.01,128.65,205.37,304.99,96.66,349.74,53.0,179.98,296.5,145.59,93.9,448.8463,152.96,404.85,169.15,160.4999,189.0,176.0,41.6,282.35,91.95,245.12,64.26,36.36,539.8,42.34,317.24,253.58,169.53,75.25,53.97,192.0279,83.1,217.35,131.23,108.95,317.76,452.74,271.145,2174.975,190.0,94.0,221.3,449.0,135.1,72.87,46.7512,210.44,633.605,346.49,161.74,99.9,,386.37,44.16,67.05,187.0,84.25,299.17,144.82,57.441,102.35,692.0,77.58,65.13,201.99,251.9,268.11,,120.05,370.93,208.0,67.0,162.5712,53.4,48.12,348.17,97.6,209.57,266.515,153.675,268.99,45.45,112.0,134.5588,99.8,99.99,65.53,36.91,19.45,39.06,143.45,157.4,219.95,82.39,152.6,37.4,80.9,51.4,78.4,44.005,90.7,135.15,85.11,428.4,266.295,203.87,202.11,26.07,56.0333,81.95,58.71,75.99,84.73,113.0567,102.91,49.3,68.3,100.65,106.06,68.79,75.84
2022-05-27,145.52,268.37,18.15,112.8,109.215,191.21,242.15,314.0,498.0,129.9,209.92,314.28,96.35,352.7,55.7,180.44,305.0,147.0,92.0401,459.5,149.5,414.8596,170.5,160.84,192.85,176.65,42.0833,293.0,100.47,249.0,64.35,36.87,544.735,43.78,323.36,254.0,176.21,74.72,54.2,194.0,85.5,222.09,136.75,108.62,325.0,460.0,271.67,2270.65,197.7,95.34,225.5,448.0,137.4,75.12,48.5125,214.0,659.38,349.18,164.39,99.1,72.38,414.0,45.37,71.6,196.72,85.0,313.005,149.81,59.378,108.6,682.71,77.64,64.41,204.495,255.37,267.815,,119.35,388.43,214.93,69.0,166.6,53.85,48.5,356.3699,100.7,207.57,273.98,158.0,277.01,46.39,113.02,133.73,98.47,99.77,65.32,36.86,19.5512,39.94,146.43,163.85,222.55,86.88,162.8,37.19,82.68,52.5,78.29,44.77,89.86,137.62,87.6,437.06,272.0,206.12,207.565,26.44,56.7333,84.3,59.83,75.59,84.8299,112.97,102.97,49.42,67.77,99.54,105.69,68.84,74.52
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-31,148.7325,271.34,18.735,115.15,112.05,193.65,255.6667,318.99,501.76,130.4,211.0,324.91,98.72,354.55,58.452,181.09,305.97,148.72,92.7,468.5,149.21,425.8,170.63,164.44,194.0,180.0,42.6267,301.83,101.66,250.69,64.35,36.78,570.14,44.35,323.3,255.26,177.17,76.66,53.67,195.0,86.45,220.64,138.88,106.0,324.26,476.6,274.6,2245.63,198.04,95.39,228.5,442.78,138.4,76.3,48.7386,216.1699,662.37,358.0,166.53,98.7,72.282,420.0,45.2,72.78,211.0,84.0,325.0,155.05,59.42,111.05,690.075,75.88,64.5,204.2,263.74,270.98,,119.16,398.61,213.08,70.35,168.2,53.11,48.9,355.56,102.04,210.64,279.16,160.04,277.28,48.69,115.83,139.77,103.1,103.75,67.25,37.82,20.08,41.85,157.1193,166.2,224.8,86.05,163.9992,37.61,84.48,52.96,78.41,44.565,89.91,137.77,88.4,439.95,271.21,205.03,208.82,26.7655,56.7133,85.14,60.42,75.67,84.81,114.4,102.3,49.26,68.34,100.0,104.86,69.49,75.83
2022-06-01,149.7,274.03,18.67,122.098,114.8,195.03,251.8521,316.06,498.04,132.75,212.5,314.14,97.13,357.71,58.21,179.96,303.0,148.28,92.13,467.95,147.72,421.84,168.25,177.06,198.45,176.5,42.98,304.99,102.0,253.8,63.59,37.35,570.38,44.45,323.19,257.6,176.92,75.795,53.2,194.14,86.7,222.1,142.44,106.25,329.15,478.0,274.58,2263.75,196.45,95.42,228.89,441.16,139.25,79.0,49.0003,217.0,674.99,360.25,169.0,99.5,72.77,420.22,44.98,74.0,210.78,85.5,322.37,155.84,59.24,107.51,669.855,75.56,64.96,201.4,266.5,268.02,,120.68,390.94,211.7,70.75,169.36,53.63,50.34,312.0,102.4,211.59,277.09,160.405,276.46,46.43,114.47,140.68,102.778,102.9964,66.96,37.25,19.81,40.89,154.66,162.5,223.18,85.3,161.0,37.97,84.61,53.49,79.36,44.675,90.34,140.02,88.75,443.69,272.45,209.59,215.2,26.995,58.08,84.8225,60.21,75.75,84.58,113.0,102.0,49.19,68.54,99.13,106.08,70.48,75.3
2022-06-02,148.82,273.4017,18.413,122.85,114.4855,189.37,246.3373,313.0,491.13,130.2,211.15,311.26,97.15,357.2,57.3,178.26,298.0,145.7,91.27,458.5,146.7,420.0,166.0,177.2,191.61,175.1001,41.8533,297.7,101.61,249.84,63.24,36.6,554.01,44.31,322.99,251.63,174.12,76.3,52.31,193.91,85.17,223.26,140.51,105.38,321.99,475.0,267.81,2264.83,191.77,95.01,212.01,441.02,140.0,76.5,48.3773,217.73,664.0,354.53,163.39,97.56,71.57,409.2775,45.37,73.59,205.5,84.2717,316.93,152.7,57.76,107.8704,647.91,75.11,64.8,199.54,265.43,264.77,,119.65,370.11,206.42,69.91,166.5,52.6,49.04,332.25,102.25,208.58,269.97,156.27,271.03,46.36,114.7,138.7,102.58,103.42,66.72,37.43,19.96,41.12,151.52,157.0,219.54,82.77,161.3,37.3,83.58,51.75,78.23,44.26,88.96,139.38,89.24,429.63,275.72,207.79,219.88,27.165,59.5667,84.72,61.12,75.93,83.45,111.965,102.455,49.335,68.49,98.81,105.28,70.18,75.84
2022-06-03,147.8,270.99,19.2699,124.85,116.3495,196.48,246.7433,313.0,487.4897,131.56,212.78,,97.55,359.98,56.8,176.7,302.02,147.0,89.61,483.51,145.53,434.8236,166.25,184.89,202.0,175.7,42.3833,301.97,107.09,248.5,63.55,36.62,557.94,44.45,331.42,248.04,175.5,78.17,52.44,196.0,84.75,223.19,143.4,105.99,322.21,495.0,268.064,2320.01,194.22,96.12,224.99,441.36,139.57,79.41,48.2277,219.0,673.6585,360.75,166.3,97.52,72.5,421.0,45.53,72.19,209.23,85.0833,325.59,159.38,59.266,109.99,626.01,74.57,63.12,198.17,271.52,259.99,,121.61,381.685,209.34,71.24,168.65,52.24,49.4,336.31,102.9,208.64,,155.46,272.06,46.31,115.4509,139.2,102.76,104.06,67.24,37.75,19.9499,40.98,154.5,159.65,223.51,82.8,158.59,36.25,83.83,53.26,78.9929,44.85,88.68,139.64,89.25,436.25,275.1,207.57,217.21,27.34,58.9,85.54,60.6,75.715,83.17,111.69,102.0,48.42,68.325,98.24,104.49,70.095,75.34
2022-06-06,147.01,272.65,19.13,124.94,116.64,193.43,242.6767,313.45,488.42,131.7,214.65,306.4982,99.23,361.59,57.14,176.75,308.83,146.0999,90.38,480.7999,147.85,436.8,165.9,187.23,201.4,177.75,41.9667,310.25,108.37,249.01,63.21,36.58,561.24,43.81,337.11,250.31,173.71,80.55,53.31,196.63,85.05,225.44,144.0,106.15,322.01,501.1,270.59,2366.07,196.36,96.9,220.0,445.0,142.2601,80.75,48.4707,224.65,679.85,365.79,168.79,95.91,72.68,418.01,45.63,70.82,210.52,86.8333,333.0,162.21,60.32,112.42,625.6,75.1,63.0,201.28,268.93,256.56,,121.395,377.1,206.375,70.99,169.5,51.98,49.5,338.5,101.26,209.72,271.07,157.98,274.01,47.68,118.74,143.0,104.9,106.45,67.53,37.72,20.04,42.15,155.66,162.1,229.44,82.94,162.0,36.4,85.22,52.99,78.92,45.24,89.29,141.99,91.02,432.015,278.74,208.0,221.565,27.33,59.216,86.011,61.51,75.85,83.15,111.09,102.75,48.9,68.57,98.15,104.21,69.11,75.78
2022-06-07,144.11,265.6,18.44,121.88,115.35,191.35,232.0567,310.55,491.835,128.7,211.02,305.7,99.3,358.005,55.499,176.48,297.0,144.0,89.94,457.5,147.1112,424.88,164.62,180.5,194.68,176.51,40.4567,301.77,104.3,246.5,62.43,35.78,552.16,43.06,331.36,244.3,166.11,79.94,52.97,193.7125,84.15,217.7,138.4,105.995,318.655,484.75,265.0,2307.565,192.4,96.0307,215.43,442.525,142.0,77.99,47.7044,222.17,670.14,361.45,163.64,95.15,72.1,403.92,45.04,68.82,207.3109,84.35,325.0,159.06,58.968,109.2,605.13,75.12,61.91,195.48,262.11,256.0001,,117.19,368.67,204.26,68.06,166.76,50.98,49.1201,336.48,100.2001,211.57,268.43,157.59,269.82,47.0,117.05,140.79,106.0,109.2832,66.91,37.4,19.7701,41.09,155.0,148.15,226.0,79.5,156.69,36.31,83.51,51.49,78.03,45.52,87.16,140.79,89.98,425.21,277.09,207.79,212.625,27.51,58.9867,84.79,61.57,75.15,82.46,111.07,102.21,48.4,68.06,97.52,104.165,69.48,74.67
2022-06-08,148.16,271.29,18.87,122.4301,116.6945,194.32,239.9333,312.5,496.32,128.71,214.49,311.5,104.0299,363.99,57.0001,177.9,298.5,146.4,90.33,470.45,148.5,431.07,165.75,186.03,196.4,181.35,40.9267,305.04,105.0,248.2,63.01,35.96,558.0,42.19,330.99,245.42,170.14,79.02,53.58,196.71,84.64,225.85,141.0,104.34,318.6,503.52,275.15,2306.88,193.62,101.45,221.36,455.0,142.3,79.05,48.2527,226.42,675.82,366.256,165.65,96.57,72.7815,414.33,45.38,70.12,206.0941,88.13,326.23,160.875,60.596,114.16,618.55,76.4559,62.3204,200.89,267.0,261.06,,118.54,376.45,206.37,66.51,167.5,51.5,49.35,341.34,102.09,211.56,268.6,157.31,274.16,49.1,123.7,147.05,110.11,114.35,69.13,37.94,20.19,42.76,161.51,153.68,233.97,80.0,160.9083,36.94,84.77,51.99,78.59,44.98,88.12,145.15,91.25,426.545,281.13,208.29,215.36,27.25,58.9,85.275,61.37,75.53,82.61,111.85,102.1,48.88,67.96,97.99,105.02,69.92,75.28
